,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
3564,,"05/874,739",Ampex Corporation,25364456,G11B 15/1808 (20130101); G11B 15/46 (20130101); G11B 15/54 (20130101); G11B 27/005 (20130101); G11B 27/13 (20130101); G11B 15/602 (20130101); G11B 2220/90 (20130101),"February 3, 1978","September 23, 1980","4,224,645",#4224645,True
3565,,"05/875,691","BBC Brown, Boveri & Company Limited",4236266,H02H 3/17 (20130101); H02H 7/065 (20130101),"February 6, 1978","September 23, 1980","4,224,652",#4224652,True
3566,,"05/896,245","Toko, Inc.",12651430,H02M 3/3381 (20130101),"April 14, 1978","September 23, 1980","4,224,659",#4224659,True
3567,,"05/684,345",Honeywell Information Systems Inc.,24747673,G06F 9/524 (20130101); G06F 9/52 (20130101),"May 7, 1976","September 23, 1980","4,224,664",#4224664,True
3568,,"05/770,808",U.S. Philips Corporation,19822069,G06F 13/32 (20130101),"February 22, 1977","September 23, 1980","4,224,665",#4224665,True
3569,,"05/953,064",Texaco Inc.,25493526,C10G 21/30 (20130101); G06G 7/58 (20130101),"October 19, 1978","September 23, 1980","4,224,673",#4224673,True
3570,,"06/014,686","Ithaca Textiles, Inc.",21767037,A41B 11/00 (20130101); A41B 11/02 (20130101); D04B 1/26 (20130101),"February 23, 1979","*     September 30, 1980","4,224,693",#4224693,True
3571,,"05/951,595","Dial-A-Firm, Inc.",26788754,A47C 23/0435 (20130101); A47C 23/047 (20130101); A47C 27/081 (20130101); A47C 27/18 (20130101),"October 16, 1978","September 30, 1980","4,224,706",#4224706,True
3572,,"05/880,170",,11264805,B63B 22/20 (20130101); B63C 9/00 (20130101),"February 21, 1978","September 30, 1980","4,224,707",#4224707,True
3573,,"05/965,055",,25509371,A46B 9/045 (20130101); A61C 17/228 (20130101); A61C 17/32 (20130101); A61C 17/34 (20130101); A46B 2200/1066 (20130101),"November 30, 1978","September 30, 1980","4,224,710",#4224710,True
3574,,"06/034,660",,21877804,A47G 27/0487 (20130101); E04F 21/22 (20130101),"April 30, 1979","September 30, 1980","4,224,726",#4224726,True
3575,,"06/012,925","Mattel, Inc.",21757398,A63H 33/30 (20130101),"February 16, 1979","September 30, 1980","4,224,757",#4224757,True
3576,,"06/040,657","Endura Products, Inc.",21912209,E06B 1/70 (20130101); E06B 7/16 (20130101); E06B 2001/707 (20130101),"May 21, 1979","September 30, 1980","4,224,766",#4224766,True
3577,,"05/968,633","Wayside Manufacturing Co., Inc.",25514533,A01F 25/13 (20130101),"December 12, 1978","September 30, 1980","4,224,770",#4224770,True
3578,,"05/932,614",Hoechst Aktiengesellschaft,6016198,B30B 9/3003 (20130101); B30B 9/3021 (20130101); B65B 27/125 (20130101); B30B 9/3057 (20130101); B30B 9/306 (20130101),"August 10, 1978","September 30, 1980","4,224,780",#4224780,True
3579,,"06/002,611",Bruker-Physik AG,6029505,B63C 11/28 (20130101); F24D 17/02 (20130101); F25B 30/02 (20130101); F25B 31/02 (20130101),"January 11, 1979","September 30, 1980","4,224,804",#4224804,True
3580,,"05/868,053",,5999763,F16D 3/56 (20130101),"January 9, 1978","September 30, 1980","4,224,807",#4224807,True
3581,,"06/008,850","Sargent & Greenleaf, Inc.",21734059,E05B 43/00 (20130101); Y10T 70/7006 (20150401); Y10T 70/7915 (20150401); Y10T 70/7034 (20150401),"February 2, 1979","September 30, 1980","4,224,814",#4224814,True
3582,,"06/038,690",LRS Research Ltd.,27488544,B01D 21/0012 (20130101); B01D 21/02 (20130101); B01D 21/24 (20130101); B01D 37/00 (20130101); B30B 9/24 (20130101); C02F 11/12 (20130101); B01D 21/00 (20130101); B01D 21/0012 (20130101); B01D 21/30 (20130101); B01D 21/02 (20130101); B01D 21/24 (20130101); B01D 21/32 (20130101); B01D 21/30 (20130101),"May 14, 1979","September 30, 1980","4,224,821",#4224821,True
3583,,"06/012,355",General Motors Corporation,21754579,G01M 13/00 (20130101),"February 15, 1979","September 30, 1980","4,224,823",#4224823,True
3584,,"05/929,270",Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft,,,"July 31, 1978","September 30, 1980","4,224,835",#4224835,True
3585,,"05/973,541",Kloeckner Werke AG,25773364,B23P 19/067 (20130101); B25B 29/02 (20130101),"December 26, 1978","September 30, 1980","4,224,843",#4224843,True
3586,,"05/957,319",,25499411,A47J 37/1295 (20130101),"November 2, 1978","September 30, 1980","4,224,864",#4224864,True
3587,,"05/929,590",,8123488,B30B 11/228 (20130101),"July 31, 1978","September 30, 1980","4,224,868",#4224868,True
3588,,"05/924,158",Colt Industries Operating Corp.,25449793,F02D 35/0053 (20130101); F02M 3/09 (20130101); F02M 7/24 (20130101),"July 13, 1978","September 30, 1980","4,224,908",#4224908,True
3589,,"05/957,140",Fochtel & Sachs AG,6023938,F02B 61/02 (20130101); F02M 19/00 (20130101); F02M 35/10078 (20130101); F02M 35/10183 (20130101); F02M 35/162 (20130101); F02B 61/06 (20130101); F02M 35/10295 (20130101); Y02T 10/14 (20130101),"November 2, 1978","September 30, 1980","4,224,919",#4224919,True
3590,,"05/903,095",,5790061,F16B 13/143 (20130101); F16B 13/144 (20130101); F16B 13/02 (20130101); F16B 13/08 (20130101),"May 5, 1978","September 30, 1980","4,224,971",#4224971,True
3591,,"05/845,975",,26645256,A01B 33/065 (20130101); A01B 33/085 (20130101); A01B 33/12 (20130101),"October 27, 1977","September 30, 1980","4,224,997",#4224997,True
3592,,"05/941,275",Maurer Engineering Inc.,25476215,E21B 4/003 (20130101); E21B 4/02 (20130101); F16C 33/76 (20130101); F16C 2352/00 (20130101); Y10S 415/903 (20130101),"September 11, 1978","September 30, 1980","4,225,000",#4225000,True
3593,,"06/035,690",,21884232,A63B 27/02 (20130101),"May 3, 1979","September 30, 1980","4,225,013",#4225013,True
3594,,"06/011,565",Toyota Jidosha Kogyo Kabushiki Kaisha,11496250,F16D 65/0006 (20130101); F16D 65/092 (20130101),"February 12, 1979","September 30, 1980","4,225,021",#4225021,True
3595,,"05/958,547",BBC Brown Boveri & Company Limited,4394663,B60L 5/08 (20130101),"November 8, 1978","September 30, 1980","4,225,023",#4225023,True
3596,,"05/939,998",,25474057,B65G 47/244 (20130101); B65G 2207/42 (20130101),"September 6, 1978","September 30, 1980","4,225,031",#4225031,True
3597,,"05/952,665","Hitachi Metals, Ltd.",27522628,B65G 69/186 (20130101),"October 19, 1978","September 30, 1980","4,225,033",#4225033,True
3598,,"05/757,445",,25047855,A47J 41/0072 (20130101); B65D 1/36 (20130101); B65D 25/2858 (20130101); B65D 81/3834 (20130101),"January 6, 1977","September 30, 1980","4,225,052",#4225052,True
3599,,"05/946,633",Artag Plastics Corporation,25484750,G07F 5/22 (20130101); G07F 11/00 (20130101),"September 28, 1978","September 30, 1980","4,225,056",#4225056,True
3600,,"06/037,244","PPG Industries, Inc.",21893261,C03B 33/033 (20130101); Y10T 225/325 (20150401); Y10T 225/12 (20150401),"May 9, 1979","September 30, 1980","4,225,070",#4225070,True
3601,,"05/968,617",,25514504,B65H 35/008 (20130101); Y10T 225/268 (20150401); Y10T 225/27 (20150401); Y10T 225/269 (20150401),"December 11, 1978","September 30, 1980","4,225,071",#4225071,True
3602,,"05/791,703",Pako Corporation,25154535,B26D 5/26 (20130101); G03D 15/046 (20130101),"April 28, 1977","September 30, 1980","4,225,073",#4225073,True
3603,,"06/044,453","Willamette Industries, Inc.",21932475,B65D 5/2033 (20130101); B65D 19/20 (20130101); B65D 2519/00019 (20130101); B65D 2519/00159 (20130101); B65D 2519/00194 (20130101); B65D 2519/00497 (20130101); B65D 2519/00621 (20130101); B65D 2519/00666 (20130101); B65D 2519/00711 (20130101),"June 1, 1979","September 30, 1980","4,225,078",#4225078,True
3604,,"05/965,349","Hitachi, Ltd.",26385340,B04B 1/02 (20130101); B04B 5/06 (20130101),"December 1, 1978","September 30, 1980","4,225,079",#4225079,True
3605,,"05/922,780","Barth, Inc.",25447570,F23L 13/02 (20130101); F23N 3/047 (20130101); G05D 23/08 (20130101),"July 7, 1978","September 30, 1980","4,225,080",#4225080,True
3606,,"06/024,883",Headen; James J.,21822863,E03C 1/046 (20130101),"March 29, 1979","September 30, 1980","4,225,085",#4225085,True
3607,,"05/876,036",Tobler S.A.,26219847,B23B 31/19 (20130101); F16H 25/186 (20130101); Y10T 74/18296 (20150115); Y10T 74/18568 (20150115),"February 7, 1978","September 30, 1980","4,225,124",#4225124,True
3608,,"05/937,487",,25469979,A63F 9/02 (20130101),"August 28, 1978","September 30, 1980","4,225,140",#4225140,True
3609,,"06/024,796",,21822435,B60D 1/26 (20130101),"March 28, 1979","September 30, 1980","4,225,149",#4225149,True
3610,,"05/950,020","Takata Koyjo Co., Ltd.",27459374,B60R 22/04 (20130101),"October 10, 1978","September 30, 1980","4,225,154",#4225154,True
3611,,"05/952,978",Volkswagenwerk Aktiengesellschaft,6023037,B60R 22/06 (20130101),"October 20, 1978","September 30, 1980","4,225,155",#4225155,True
3612,,"06/023,970",General Motors Corporation,21818172,B60R 22/06 (20130101),"March 26, 1979","September 30, 1980","4,225,156",#4225156,True
3613,,"05/930,268",Vanzetti Infrared & Computer Systems Incorporated,25459122,G01J 5/08 (20130101); G01J 5/089 (20130101); G01J 5/60 (20130101),"August 2, 1978","September 30, 1980","4,225,230",#4225230,True
3614,,"05/928,490",Beckman Instruments GmbH,6015769,G01N 21/74 (20130101),"July 27, 1978","September 30, 1980","4,225,234",#4225234,True
3615,,"05/876,084","Sortex North America, Inc.",25366970,B07C 5/342 (20130101),"February 8, 1978","September 30, 1980","4,225,242",#4225242,True
3616,,"05/913,337","Toyo Kogyo Co., Ltd.",13389945,F01C 19/08 (20130101); F01C 21/104 (20130101); Y10T 29/49297 (20150115),"June 7, 1978","September 30, 1980","4,225,294",#4225294,True
3617,,"05/924,668",Maag Gear Wheel & Machine Company,4414401,F04C 15/0061 (20130101); Y10T 74/1959 (20150115),"July 14, 1978","September 30, 1980","4,225,296",#4225296,True
3618,,"06/013,268",Northern Engineering & Plastics Corporation,21759093,B29C 49/76 (20130101),"February 21, 1979","September 30, 1980","4,225,303",#4225303,True
3619,,"05/929,967",I.W.S. Nominee Company Limited,10344229,D06M 11/00 (20130101); D06M 15/53 (20130101); D06M 2101/12 (20130101),"August 1, 1978","September 30, 1980","4,225,312",#4225312,True
3620,,"05/868,357",General Electric Company,25351513,B23B 27/20 (20130101); B23K 1/002 (20130101); B23K 31/025 (20130101); C04B 37/006 (20130101); C04B 37/026 (20130101); E21B 10/567 (20130101); C04B 2237/123 (20130101); C04B 2237/125 (20130101); C04B 2237/126 (20130101); C04B 2237/343 (20130101); C04B 2237/361 (20130101); C04B 2237/363 (20130101); C04B 2237/401 (20130101); C04B 2237/52 (20130101); C04B 2237/708 (20130101); Y10T 428/12146 (20150115); Y10T 428/1209 (20150115),"January 10, 1978","September 30, 1980","4,225,322",#4225322,True
3621,,"06/023,794",Ciba-Geigy Corporation,4373697,A01N 37/50 (20130101); C07C 255/64 (20130101); C03C 27/00 (20130101); C03C 8/24 (20130101),"March 26, 1979","September 30, 1980","4,225,334",#4225334,True
3622,,"05/912,737",Toda Kogyo Corp.,13674630,C09C 1/22 (20130101); C09D 5/084 (20130101); C01P 2004/61 (20130101); C01P 2002/72 (20130101),"June 5, 1978","September 30, 1980","4,225,352",#4225352,True
3623,,"06/020,200",Caterpillar Tractor Co.,6036047,C04B 28/02 (20130101); C04B 28/02 (20130101); C04B 14/06 (20130101); C04B 24/20 (20130101); C04B 24/22 (20130101); C04B 24/26 (20130101); C04B 24/36 (20130101); C04B 2111/00482 (20130101); Y10S 428/907 (20130101),"March 13, 1979","September 30, 1980","4,225,358",#4225358,True
3624,,"06/004,616",Paseman; Richard R.,21711634,F28G 3/163 (20130101),"January 18, 1979","September 30, 1980","4,225,362",#4225362,True
3625,,"05/969,749",The Dow Chemical Company,27128341,D21H 17/35 (20130101); D21H 17/43 (20130101); D21H 17/67 (20130101); D21H 17/675 (20130101); D21H 23/765 (20130101),"December 14, 1978","September 30, 1980","4,225,383",#4225383,True
3626,,"06/021,443",Aktiebolaget Karlstads Mekaniska Werkstad,20334409,D21F 1/02 (20130101); D21F 1/026 (20130101),"March 19, 1979","September 30, 1980","4,225,386",#4225386,True
3627,,"05/872,821",Nuclear Power Company Limited,9812023,G21C 11/085 (20130101); G21C 11/088 (20130101); Y02E 30/40 (20130101),"January 27, 1978","September 30, 1980","4,225,389",#4225389,True
3628,,"05/955,052",The Dow Chemical Company,25496312,H01M 10/39 (20130101); H01M 10/42 (20130101),"October 26, 1978","September 30, 1980","4,225,395",#4225395,True
3629,,"05/889,443",Yoshida Kogyo K.K.,27288517,B05D 7/14 (20130101); C25D 11/18 (20130101); C25D 11/246 (20130101),"March 23, 1978","September 30, 1980","4,225,398",#4225398,True
3630,,"05/972,334",Kernforschungsanlage Julich Gesellschaft mit beschrankter Haftung,25519532,C25B 1/10 (20130101); Y02E 60/366 (20130101),"December 22, 1978","September 30, 1980","4,225,401",#4225401,True
3631,,"05/920,624",AECI Limited,25570437,C02F 3/2806 (20130101); Y10S 210/903 (20130101); Y02W 30/47 (20150501),"June 29, 1978","September 30, 1980","4,225,430",#4225430,True
3632,,"05/960,809",Calgon Corporation,25503666,C09D 7/002 (20130101); C09K 8/035 (20130101); C09K 8/68 (20130101); C09K 8/74 (20130101); C09K 8/882 (20130101); C08L 27/04 (20130101),"November 15, 1978","September 30, 1980","4,225,445",#4225445,True
3633,,"05/927,286","Miles Laboratories, Inc.",25454518,C07D 209/48 (20130101); C07D 237/26 (20130101); G01N 33/533 (20130101); G01N 33/74 (20130101); G01N 33/94 (20130101); Y10S 530/806 (20130101); Y10S 436/80 (20130101); Y10S 435/961 (20130101),"July 24, 1978","September 30, 1980","4,225,485",#4225485,True
3634,,"05/832,374","ICI United States, Inc.",25261465,C09B 29/363 (20130101); C09B 69/007 (20130101); D06P 1/384 (20130101),"September 12, 1977","September 30, 1980","4,225,491",#4225491,True
3635,,"05/931,676",Rhone-Poulenc Industries,9194583,B01J 8/14 (20130101); B01J 8/24 (20130101); C07D 207/452 (20130101); C07D 207/448 (20130101); B01J 2208/00548 (20130101),"August 7, 1978","September 30, 1980","4,225,498",#4225498,True
3636,,"06/054,811",The Upjohn Company,21993674,C07C 405/00 (20130101); C07C 405/0041 (20130101); C07D 307/937 (20130101); C07D 307/935 (20130101); C07D 257/04 (20130101),"July 5, 1979","September 30, 1980","4,225,508",#4225508,True
3637,,"06/012,251",Bayer Aktiengesellschaft,6032580,C07D 229/00 (20130101); C08G 18/703 (20130101); C08G 18/775 (20130101); C07C 303/42 (20130101); C07C 303/42 (20130101); C07C 309/46 (20130101),"February 15, 1979","September 30, 1980","4,225,532",#4225532,True
3638,,"05/968,829",Minnesota Mining and Manufacturing Company,25514837,A61M 16/1075 (20130101); A61M 16/109 (20140204); A61M 16/167 (20140204); A61M 2205/3368 (20130101); A61M 2205/3653 (20130101); Y10S 261/65 (20130101),"December 12, 1978","September 30, 1980","4,225,542",#4225542,True
3639,,"05/908,750","Ajinomoto Company, Incorporated",25426195,A01N 63/02 (20130101),"May 23, 1978","September 30, 1980","4,225,585",#4225585,True
3640,,"06/038,564",Wulfing; Johann A.,21900653,A61K 31/52 (20130101),"May 14, 1979","September 30, 1980","4,225,607",#4225607,True
3641,,"06/050,562",Ciba-Geigy Corporation,25696175,A01N 53/00 (20130101),"June 21, 1979","September 30, 1980","4,225,616",#4225616,True
3642,,"05/951,549",FMC Corporation,25491810,A23L 3/10 (20130101); A47J 39/02 (20130101),"October 16, 1978","September 30, 1980","4,225,626",#4225626,True
3643,,"06/018,738",Olin Corporation,21789541,A24D 1/02 (20130101); D21H 5/16 (20130101),"March 8, 1979","September 30, 1980","4,225,636",#4225636,True
3644,,"06/016,913",Domtar Inc.,21779688,B27K 3/08 (20130101); B27K 3/20 (20130101); B27K 5/04 (20130101); B27K 2240/15 (20130101),"March 2, 1979","September 30, 1980","4,225,637",#4225637,True
3645,,"06/049,653",Magyar Aluminiumipari Troszt,10993049,B01J 20/08 (20130101); C01F 7/441 (20130101); G01N 30/52 (20130101); G01N 30/93 (20130101),"June 19, 1979","September 30, 1980","4,225,639",#4225639,True
3646,,"05/956,347",Honshu Seishi Kabushiki Kaisha,14979039,C08J 7/065 (20130101); C08J 2323/02 (20130101); Y10T 428/31913 (20150401); Y10T 428/263 (20150115); Y10T 428/24967 (20150115); Y10S 428/91 (20130101),"October 31, 1978","September 30, 1980","4,225,644",#4225644,True
3647,,"05/956,703","Uniroyal, Inc.",25498570,C08K 5/02 (20130101); C08K 5/34922 (20130101); C08K 13/02 (20130101); C08L 75/04 (20130101); D06M 11/47 (20130101); D06M 15/564 (20130101); D06M 17/10 (20130101); C08K 5/02 (20130101); C08L 75/04 (20130101); C08K 5/34922 (20130101); C08L 75/04 (20130101); C08K 13/02 (20130101); C08L 75/04 (20130101); C08L 75/04 (20130101); C08L 2666/16 (20130101); Y10T 442/2656 (20150401); Y10T 442/2861 (20150401); Y10T 442/2049 (20150401),"November 1, 1978","*     September 30, 1980","4,225,645",#4225645,True
3648,,"05/970,327",,25516771,A61C 9/00 (20130101); A61C 19/05 (20130101),"December 18, 1978","September 30, 1980","4,225,667",#4225667,True
3649,,"05/967,702",,11232522,A61C 8/0019 (20130101); A61C 8/0048 (20130101),"December 8, 1978","September 30, 1980","4,225,668",#4225668,True
3650,,"06/058,734","Thagard, Jr.; George F.",22018606,C08G 18/6476 (20130101),"July 19, 1979","September 30, 1980","4,225,678",#4225678,True
3651,,"06/043,574",Borg-Warner Corporation,21927852,C08G 63/18 (20130101); C08G 63/52 (20130101); C08L 27/06 (20130101); C08L 27/06 (20130101); C08L 67/00 (20130101); C08L 2666/14 (20130101),"May 29, 1979","September 30, 1980","4,225,684",#4225684,True
3652,,"05/867,646","Inventa AG fur Forschung und Patentverwertung, Zurich",4182249,C08G 69/36 (20130101); D01F 6/80 (20130101); D04B 1/16 (20130101),"January 6, 1978","September 30, 1980","4,225,699",#4225699,True
3653,,"06/036,283",,21887720,C07D 277/64 (20130101); C07D 277/68 (20130101); C09B 23/04 (20130101); G03C 1/16 (20130101),"May 7, 1979","September 30, 1980","4,225,705",#4225705,True
3654,,"06/050,507",Sterling Drug Inc.,27089047,C07D 213/64 (20130101); C07D 213/85 (20130101); C07D 213/53 (20130101); C07D 213/75 (20130101); C07D 213/38 (20130101); C07D 213/82 (20130101); C07D 213/48 (20130101); C07D 213/73 (20130101); C07D 213/80 (20130101); C07D 213/74 (20130101),"June 20, 1979","September 30, 1980","4,225,715",#4225715,True
3655,,"05/747,018","Mitsubishi Chemical Industries, Limited",12425488,C07C 69/14 (20130101),"December 2, 1976","September 30, 1980","4,225,729",#4225729,True
3656,,"05/924,474",Bayer Aktiengesellschaft,6014871,C07C 201/12 (20130101); C07C 201/12 (20130101); C07C 205/26 (20130101); C07C 201/12 (20130101); C07C 205/37 (20130101); C07C 201/12 (20130101); C07C 205/60 (20130101),"July 13, 1978","September 30, 1980","4,225,731",#4225731,True
3657,,"06/032,290",El Paso Products Company,21864136,C07C 2/84 (20130101); C07C 4/22 (20130101); C07C 11/167 (20130101); C07C 2/84 (20130101); C07C 13/20 (20130101); C07C 4/22 (20130101); C07C 11/167 (20130101); C07C 2523/42 (20130101); C07C 2523/44 (20130101); C07C 2523/755 (20130101); C07C 2601/16 (20170501),"April 23, 1979","September 30, 1980","4,225,738",#4225738,True
3658,,"06/033,062",Westinghouse Electric Corp.,21868369,B23K 9/0956 (20130101),"April 25, 1979","September 30, 1980","4,225,771",#4225771,True
3659,,"05/927,323",Abbott Laboratories,25454569,C12Q 1/06 (20130101),"July 24, 1978","September 30, 1980","4,225,783",#4225783,True
3660,,"05/942,659","Detection Systems, Inc.",25478425,G01J 5/34 (20130101); G08B 13/191 (20130101),"September 15, 1978","September 30, 1980","4,225,786",#4225786,True
3661,,"05/973,218",GTE Sylvania Incorporated,25520639,G01R 19/16542 (20130101); H02J 9/061 (20130101); Y10T 307/625 (20150401); Y10T 307/647 (20150401),"December 26, 1978","September 30, 1980","4,225,792",#4225792,True
3662,,"05/949,626",Emerson Electric Co.,11228694,H02K 3/50 (20130101),"October 10, 1978","September 30, 1980","4,225,800",#4225800,True
3663,,"05/914,818",Commissariat a l'Energie Atomique,9192613,H01J 23/20 (20130101); H01J 25/025 (20130101),"June 12, 1978","September 30, 1980","4,225,806",#4225806,True
3664,,"06/027,713",Sony Corporation,12607853,H04N 3/233 (20130101),"April 6, 1979","September 30, 1980","4,225,809",#4225809,True
3665,,"05/949,973",,25489766,G01R 19/155 (20130101); G01R 31/026 (20130101),"October 10, 1978","September 30, 1980","4,225,817",#4225817,True
3666,,"05/875,111",The University of Rochester,25365217,H01S 3/07 (20130101); H01S 3/093 (20130101); H01S 3/0621 (20130101); H01S 3/0623 (20130101),"February 3, 1978","September 30, 1980","4,225,826",#4225826,True
3667,,"05/963,348","Alps Electric Co., Ltd.",15590797,H03J 5/0281 (20130101); H03L 7/23 (20130101),"November 24, 1978","September 30, 1980","4,225,829",#4225829,True
3668,,"05/932,592",The United States of America as represented by the Secretary of the Navy,25462558,H01S 3/0979 (20130101); H01S 3/2237 (20130101),"August 10, 1978","September 30, 1980","4,225,831",#4225831,True
3669,,"05/873,032",Westinghouse Electric Corp.,25360856,H01F 27/04 (20130101); H01F 27/40 (20130101),"January 27, 1978","September 30, 1980","4,225,839",#4225839,True
3670,,"06/023,022",General Electric Company,21812679,G01D 18/006 (20130101); H04B 5/0093 (20130101); G01L 1/225 (20130101),"March 22, 1979","September 30, 1980","4,225,851",#4225851,True
3671,,"06/003,728",Pittway Corporation,21707292,G01N 21/53 (20130101); G08B 17/10 (20130101); G08B 17/107 (20130101); G08B 17/11 (20130101),"January 15, 1979","September 30, 1980","4,225,860",#4225860,True
3672,,"05/924,075","Oki Electric Industry Co., Ltd.",15538280,H04N 1/4135 (20130101); H04N 1/415 (20130101); H04N 1/36 (20130101),"July 12, 1978","September 30, 1980","4,225,888",#4225888,True
3673,,"06/009,321",International Business Machines Corporation,21736936,G06K 7/084 (20130101); G06K 7/087 (20130101); G11B 5/255 (20130101); G11B 5/3903 (20130101),"February 5, 1979","September 30, 1980","4,225,892",#4225892,True
3674,,"05/835,231",,15002022,B60Q 1/076 (20130101),"September 21, 1977","September 30, 1980","4,225,902",#4225902,True
3675,,"05/886,783",Koehler Manufacturing Company,25389759,F21V 19/04 (20130101),"March 16, 1978","September 30, 1980","4,225,906",#4225906,True
3676,,"05/972,543",United Technologies Corporation,25519785,H02M 7/5155 (20130101); H02M 7/525 (20130101); H02M 2007/4811 (20130101),"December 22, 1978","September 30, 1980","4,225,912",#4225912,True
3677,,"05/655,366","Motorola, Inc.",24628602,G06F 11/0745 (20130101); G06F 11/0793 (20130101),"February 5, 1976","September 30, 1980","4,225,917",#4225917,True
3678,,"06/002,529",International Business Machines Corporation,21701195,G06F 17/247 (20130101); G09G 1/00 (20130101),"January 11, 1979","September 30, 1980","4,225,943",#4225943,True
3679,,"06/020,136",VLSI Technology Research Association,12263324,G01R 31/318533 (20130101); G06F 11/267 (20130101),"March 13, 1979","September 30, 1980","4,225,958",#4225958,True
3680,,"05/953,121",,25493596,G08B 3/1058 (20130101); H04R 1/021 (20130101); H04R 1/08 (20130101),"October 20, 1978","September 30, 1980","4,225,965",#4225965,True
3681,,"05/882,015",Harris Corporation,25379721,H04B 1/7075 (20130101); H04B 1/70755 (20130101),"February 28, 1978","September 30, 1980","4,225,976",#4225976,True
3682,,"06/051,833",,21973641,E03D 1/142 (20130101),"June 25, 1979","October 7, 1980","4,225,986",#4225986,True
3683,,"05/948,798",Glynwed Group Services Limited,25488258,A61G 7/05776 (20130101); A61H 9/0078 (20130101); A61H 2201/0134 (20130101); A61H 2201/0214 (20130101); A61H 2201/025 (20130101); A61H 2201/0142 (20130101); A61H 2201/0149 (20130101); A61H 2201/0146 (20130101),"October 5, 1978","October 7, 1980","4,225,989",#4225989,True
3684,,"06/022,312",Minnesota Mining and Manufacturing Company,21808940,A47L 13/256 (20130101),"March 20, 1979","October 7, 1980","4,225,998",#4225998,True
3685,,"05/948,022",Interlock Industries Limited,26649813,E05D 15/44 (20130101); E05D 5/12 (20130101); E05D 11/08 (20130101); E05D 2005/102 (20130101); E05Y 2201/628 (20130101); E05Y 2600/508 (20130101); E05Y 2800/744 (20130101); E05Y 2900/148 (20130101); Y10T 16/54034 (20150115); Y10T 16/53832 (20150115); Y10T 16/5453 (20150115); Y10T 16/537 (20150115),"October 2, 1978","October 7, 1980","4,226,002",#4226002,True
3686,,"05/953,109",Union Carbide Corporation,25493579,A22C 11/02 (20130101),"October 20, 1978","October 7, 1980","4,226,003",#4226003,True
3687,,"06/010,707",Gunderson; Arthur M.,21747006,B43L 13/18 (20130101); G09B 11/06 (20130101),"February 9, 1979","October 7, 1980","4,226,029",#4226029,True
3688,,"06/044,530",Vermeer Manufacturing Co.,21932904,A01G 23/046 (20130101),"June 1, 1979","October 7, 1980","4,226,033",#4226033,True
3689,,"06/009,061",,21735365,E06B 3/44 (20130101); E06B 3/5063 (20130101); E06B 2003/4461 (20130101),"February 2, 1979","October 7, 1980","4,226,050",#4226050,True
3690,,"05/916,126",,25436734,E04B 2/8652 (20130101); E04B 2002/867 (20130101); E04B 2002/8688 (20130101),"June 16, 1978","October 7, 1980","4,226,061",#4226061,True
3691,,"06/035,687","Peters Machinery Company, Subsidiary of Katy Industries, Inc.",21884213,B65B 5/101 (20130101),"May 3, 1979","October 7, 1980","4,226,073",#4226073,True
3692,,"05/945,292",,27585335,C23C 14/0015 (20130101); C23C 14/0641 (20130101); G04B 37/221 (20130101); G04D 3/0097 (20130101); Y10T 428/12576 (20150115); Y10S 428/927 (20130101),"September 25, 1978","October 7, 1980","4,226,082",#4226082,True
3693,,"05/952,659","Horton Manufacturing Company, Inc.",25493114,F16D 3/06 (20130101); F16D 25/0635 (20130101),"October 19, 1978","October 7, 1980","4,226,095",#4226095,True
3694,,"05/973,443",,25520899,B26D 1/185 (20130101); C14B 5/06 (20130101),"December 26, 1978","October 7, 1980","4,226,098",#4226098,True
3695,,"05/933,457",,25463996,E05B 13/001 (20130101); Y10S 70/58 (20130101); Y10T 70/8649 (20150401); Y10T 70/7955 (20150401),"August 14, 1978","October 7, 1980","4,226,104",#4226104,True
3696,,"05/860,875",,27115383,B62D 11/10 (20130101); F16H 48/08 (20130101); F16H 48/22 (20130101); F16H 2048/423 (20130101),"December 15, 1977","October 7, 1980","4,226,140",#4226140,True
3697,,"05/959,927",,25502589,G10D 3/163 (20130101),"November 13, 1978","October 7, 1980","4,226,160",#4226160,True
3698,,"05/907,030",,25423417,F15B 11/06 (20130101),"May 17, 1978","October 7, 1980","4,226,167",#4226167,True
3699,,"06/007,534","Rowenta-Werke, GmbH",6031173,F24C 15/325 (20130101),"January 29, 1979","October 7, 1980","4,226,178",#4226178,True
3700,,"05/960,876",Place; Kenneth T.,25503746,A23B 7/144 (20130101); A23B 7/154 (20130101); A23B 7/16 (20130101),"November 15, 1978","October 7, 1980","4,226,179",#4226179,True
3701,,"06/020,139","Thomas J. Lipton, Inc.",9879734,A23G 3/28 (20130101); A23G 9/00 (20130101); B05C 17/06 (20130101); A23G 9/44 (20130101); A23G 9/245 (20130101),"March 13, 1979","October 7, 1980","4,226,182",#4226182,True
3702,,"05/937,685",Pullman Incorporated,25470262,B61F 5/122 (20130101),"August 28, 1978","October 7, 1980","4,226,188",#4226188,True
3703,,"06/073,111",Pfaff Industriemaschinen GmbH,6051203,D05B 21/00 (20130101); D05B 23/00 (20130101); D05D 2203/00 (20130101); D05D 2207/02 (20130101),"September 6, 1979","October 7, 1980","4,226,198",#4226198,True
