,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
4521,,"06/206,169",Fister S.a.s. di Bosso Giacomo & C.,11284920,B60S 1/3806 (20130101),"November 12, 1980","November 30, 1982","4,360,942",#4360942,True
4522,,"06/240,805","Konishiroku Photo Industry Co., Ltd.",12242978,G03G 15/0822 (20130101),"March 5, 1981","November 30, 1982","4,360,944",#4360944,True
4523,,"06/235,060",The United States of America as represented by the Secretary of the Army,22883936,B22D 19/04 (20130101); F42B 14/061 (20130101); B23P 15/00 (20130101),"February 17, 1981","November 30, 1982","4,360,954",#4360954,True
4524,,"06/142,236",,26839895,H04R 19/005 (20130101); H04R 19/06 (20130101); Y10T 29/49799 (20150115); Y10T 29/435 (20150115),"April 21, 1980","November 30, 1982","4,360,955",#4360955,True
4525,,"06/166,418",Texaco Inc.,22603224,B01D 46/10 (20130101); F01N 3/0226 (20130101); F01N 3/035 (20130101); F01N 3/285 (20130101); Y10T 428/294 (20150115); F01N 2330/10 (20130101); Y10T 29/49801 (20150115); Y10T 29/49345 (20150115),"July 7, 1980","November 30, 1982","4,360,957",#4360957,True
4526,,"06/224,622",,22841457,B23P 15/26 (20130101); F28F 1/022 (20130101); Y10T 29/49377 (20150115); Y10T 29/49929 (20150115); Y10S 228/904 (20130101),"January 12, 1981","November 30, 1982","4,360,958",#4360958,True
4527,,"06/287,960",The Bendix Corporation,23105128,B21D 53/34 (20130101); F16D 65/08 (20130101); B23P 15/18 (20130101); Y10T 29/49798 (20150115),"July 29, 1981","November 30, 1982","4,360,959",#4360959,True
4528,,"06/286,835","Western Electric Company, Incorporated",23100369,B23K 35/224 (20130101); H05K 3/22 (20130101); H05K 3/3468 (20130101); H05K 3/34 (20130101); H05K 1/0393 (20130101); H05K 3/181 (20130101); H05K 2201/0133 (20130101); H05K 2203/044 (20130101); H05K 2203/1173 (20130101); Y10T 29/49144 (20150115); H05K 3/386 (20130101),"July 27, 1981","November 30, 1982","4,360,968",#4360968,True
4529,,"06/206,967","Ladney, Jr.; Michael",22768691,B21F 1/00 (20130101); B21F 37/02 (20130101); B21F 1/004 (20130101),"November 14, 1980","November 30, 1982","4,361,025",#4361025,True
4530,,"06/178,797",,6079286,G01K 1/14 (20130101); G01N 7/04 (20130101); G01K 13/00 (20130101),"August 18, 1980","November 30, 1982","4,361,027",#4361027,True
4531,,"06/239,936","Dresser Industries, Inc.",22904397,G01L 7/048 (20130101),"March 3, 1981","November 30, 1982","4,361,046",#4361046,True
4532,,"06/233,152",Karl Mengele & Sohne Maschinenfabruk und Eisengiesserei GmbH & Co.,6097351,B21D 43/287 (20130101); Y10T 83/6545 (20150401); Y10T 83/4642 (20150401); Y10T 83/463 (20150401); Y10T 83/051 (20150401); Y10T 83/18 (20150401),"February 10, 1981","November 30, 1982","4,361,062",#4361062,True
4533,,"06/270,502",,23031564,G09B 15/026 (20130101),"June 4, 1981","November 30, 1982","4,361,070",#4361070,True
4534,,"06/275,576",The Singer Company,23052917,A41H 37/005 (20130101),"June 22, 1981","November 30, 1982","4,361,101",#4361101,True
4535,,"06/211,675","Kubota, Ltd.",26361959,F01P 11/02 (20130101); F01P 3/20 (20130101),"December 1, 1980","November 30, 1982","4,361,118",#4361118,True
4536,,"06/207,050",Robert Bosch GmbH,6088865,F02B 19/12 (20130101); H01T 13/16 (20130101); F02F 1/242 (20130101); H01T 13/54 (20130101); Y02T 10/125 (20130101),"November 14, 1980","November 30, 1982","4,361,122",#4361122,True
4537,,"06/250,547",Mitsubishi Jidosha Kogyo Kabushiki Kaisha,22948208,F02B 31/08 (20130101); F02M 13/046 (20130101); Y02T 10/146 (20130101); F02B 2275/20 (20130101),"April 3, 1981","November 30, 1982","4,361,123",#4361123,True
4538,,"06/174,380",Fuji Jukogyo Kabushiki Kaisha,14232584,F02D 41/149 (20130101),"August 1, 1980","November 30, 1982","4,361,124",#4361124,True
4539,,"06/181,477",,22664432,F24B 7/025 (20130101),"August 26, 1980","November 30, 1982","4,361,131",#4361131,True
4540,,"06/198,479",,26689471,A45D 7/06 (20130101); A61Q 5/04 (20130101); A61K 8/46 (20130101),"October 20, 1980","November 30, 1982","4,361,157",#4361157,True
4541,,"06/123,152",Halliburton Company,22407005,B01F 5/0413 (20130101); B01F 5/0428 (20130101); E21B 34/06 (20130101); Y10T 137/7896 (20150401); Y10T 137/87652 (20150401),"February 21, 1980","November 30, 1982","4,361,187",#4361187,True
4542,,"06/137,714",,22478744,E21B 34/102 (20130101); E21B 41/00 (20130101); E21B 34/16 (20130101); E21B 2034/002 (20130101),"April 7, 1980","November 30, 1982","4,361,188",#4361188,True
4543,,"06/220,446",Voith Getriebe KG,6091777,F16D 57/04 (20130101); F16D 57/005 (20130101),"December 29, 1980","November 30, 1982","4,361,211",#4361211,True
4544,,"06/195,984",Eastman Kodak Company,22723639,G03D 13/003 (20130101); B65G 47/266 (20130101),"October 14, 1980","November 30, 1982","4,361,221",#4361221,True
4545,,"06/260,414","Jeno's, Inc.",26915751,B65D 77/02 (20130101),"May 4, 1981","November 30, 1982","4,361,227",#4361227,True
4546,,"06/245,008",The Kendall Company,22924964,A61B 50/37 (20160201); Y10S 206/806 (20130101); A61B 2090/0804 (20160201),"March 18, 1981","November 30, 1982","4,361,231",#4361231,True
4547,,"06/163,569",,22590598,B26D 5/34 (20130101),"June 27, 1980","November 30, 1982","4,361,260",#4361260,True
4548,,"06/182,523",,22668835,A47G 29/1209 (20130101),"August 29, 1980","November 30, 1982","4,361,271",#4361271,True
4549,,"06/184,638","Teledyne Industries, Inc.",22677729,G05D 23/24 (20130101); G05D 23/1909 (20130101),"September 8, 1980","November 30, 1982","4,361,274",#4361274,True
4550,,"06/164,511",Kabushiki Kaisha Nihon Gijutsu Center,14123596,A47G 27/0493 (20130101),"July 2, 1980","November 30, 1982","4,361,311",#4361311,True
4551,,"06/264,161",,23004879,A61H 1/0218 (20130101); A61H 2201/1642 (20130101),"May 15, 1981","November 30, 1982","4,361,322",#4361322,True
4552,,"06/242,974","Tomy Kogyo Company, Inc.",12824145,A63F 7/04 (20130101),"March 12, 1981","November 30, 1982","4,361,327",#4361327,True
4553,,"06/132,841","Erskine Manufacturing Company, Inc.",22455851,B60D 1/00 (20130101); A01B 73/005 (20130101),"March 24, 1980","November 30, 1982","4,361,341",#4361341,True
4554,,"06/209,702",WOCO Franz-Josef Wolf & Co.,6087578,F16L 47/08 (20130101),"November 24, 1980","November 30, 1982","4,361,349",#4361349,True
4555,,"06/157,665",Stoba AG,4303927,G09F 3/037 (20130101); Y10T 292/499 (20150401),"June 9, 1980","November 30, 1982","4,361,351",#4361351,True
4556,,"06/206,772",The Bendix Corporation,22767891,F16B 21/04 (20130101); H01R 13/625 (20130101); F16L 37/107 (20130101),"November 14, 1980","November 30, 1982","4,361,374",#4361374,True
4557,,"06/224,054",,22839113,G02B 21/0008 (20130101),"January 12, 1981","November 30, 1982","4,361,377",#4361377,True
4558,,"06/339,576",Eastman Kodak Company,23329680,G03B 7/16 (20130101); G03B 7/08 (20130101); G03B 15/05 (20130101); G03B 7/0807 (20150115),"January 15, 1982","November 30, 1982","4,361,389",#4361389,True
4559,,"06/201,535",Canon Kabushiki Kaisha,15368811,G03G 15/6529 (20130101); B65H 5/062 (20130101),"October 28, 1980","November 30, 1982","4,361,399",#4361399,True
4560,,"06/155,087","Hitachi, Ltd.",13529165,F04C 28/24 (20130101); F04C 28/06 (20130101),"June 2, 1980","November 30, 1982","4,361,417",#4361417,True
4561,,"06/381,277",The United States of America as represented by the United States,23504410,C22C 43/00 (20130101),"May 24, 1982","November 30, 1982","4,361,447",#4361447,True
4562,,"06/232,295",Billerud Uddeholm Aktiebolag,26768001,D21C 9/083 (20130101),"February 6, 1981","November 30, 1982","4,361,463",#4361463,True
4563,,"06/224,205",,22839693,C25B 9/00 (20130101); F02B 43/10 (20130101); F02B 69/04 (20130101); F02M 25/12 (20130101); Y10S 123/12 (20130101); Y02T 10/121 (20130101); Y02T 10/32 (20130101),"January 12, 1981","November 30, 1982","4,361,474",#4361474,True
4564,,"06/237,442",Garb-Oil Corporation of America,22893731,C10G 1/047 (20130101),"February 23, 1981","November 30, 1982","4,361,476",#4361476,True
4565,,"06/243,315",GAF Corporation,22918248,B01J 23/94 (20130101); C07C 29/172 (20130101); C07C 29/172 (20130101); C07C 31/207 (20130101); Y02P 20/584 (20151101),"March 13, 1981","November 30, 1982","4,361,495",#4361495,True
4566,,"06/299,363",The Dow Chemical Company,23154460,B01J 23/50 (20130101); C07D 301/10 (20130101); B01J 23/66 (20130101); Y02P 20/52 (20151101),"September 4, 1981","November 30, 1982","4,361,504",#4361504,True
4567,,"06/234,979",Massachusetts Institute of Technology,26928450,C07C 45/00 (20130101); C07D 499/00 (20130101); C07F 9/5352 (20130101); C07F 9/5407 (20130101); C07C 45/00 (20130101); C07C 49/255 (20130101),"February 17, 1981","November 30, 1982","4,361,514",#4361514,True
4568,,"06/257,441",B. D. Wait Co. Limited,4115322,F24F 6/06 (20130101); Y10S 261/15 (20130101),"April 24, 1981","November 30, 1982","4,361,523",#4361523,True
4569,,"06/313,450","PPG Industries, Inc.",23215729,B29C 67/0011 (20130101),"October 21, 1981","November 30, 1982","4,361,527",#4361527,True
4570,,"06/254,406",Siemens Aktiengesellschaft,6102021,C30B 29/605 (20130101); C30B 1/02 (20130101),"April 15, 1981","November 30, 1982","4,361,529",#4361529,True
4571,,"06/258,133","Rowell Laboratories, Inc.",26717437,A61K 9/2004 (20130101),"April 27, 1981","November 30, 1982","4,361,545",#4361545,True
4572,,"06/273,643",Boehringer Ingelheim GmbH,27579139,A61K 9/2853 (20130101); A61K 31/55 (20130101); A61K 9/4808 (20130101); A61K 9/2866 (20130101),"June 15, 1981","November 30, 1982","4,361,546",#4361546,True
4573,,"06/256,205",Ciba-Geigy Corporation,4253069,C07J 7/0085 (20130101); C12P 33/08 (20130101); C07J 71/001 (20130101); C07J 13/005 (20130101),"April 21, 1981","November 30, 1982","4,361,558",#4361558,True
4574,,"06/187,754",Ajinomoto Company Incorporated,26375171,C07D 233/90 (20130101); C07D 499/00 (20130101); C07D 487/14 (20130101),"September 16, 1980","November 30, 1982","4,361,560",#4361560,True
4575,,"06/242,703",Temmler AG,27185806,C07D 295/092 (20130101),"March 11, 1981","November 30, 1982","4,361,573",#4361573,True
4576,,"06/104,630","A.H.C. Pharmacal, Inc.",26801761,A61K 8/345 (20130101); A61K 8/38 (20130101); A61Q 19/00 (20130101); Y10S 514/859 (20130101); A61K 2800/52 (20130101),"December 17, 1979","*     November 30, 1982","4,361,584",#4361584,True
4577,,"06/229,075",Institut National de la Recherche Agronomique,9238131,A23C 9/1422 (20130101); A23J 7/00 (20130101); A61K 38/018 (20130101); A23J 3/344 (20130101); Y10S 530/832 (20130101),"January 28, 1981","November 30, 1982","4,361,587",#4361587,True
4578,,"06/173,564",Nutrisearch Company,22632589,A23J 3/225 (20130101); Y10S 426/802 (20130101),"July 30, 1980","November 30, 1982","4,361,588",#4361588,True
4579,,"06/231,194",General Foods Corporation,22868135,A23L 9/10 (20160801); A23L 29/212 (20160801),"February 4, 1981","November 30, 1982","4,361,592",#4361592,True
4580,,"06/190,803",,20846636,C08J 7/123 (20130101); C08J 7/126 (20130101); Y10T 428/3154 (20150401); C08J 2321/00 (20130101),"September 25, 1980","November 30, 1982","4,361,596",#4361596,True
4581,,"06/200,164",Westinghouse Electric Corp.,26745897,C07F 7/045 (20130101); C08G 79/00 (20130101); C07F 7/003 (20130101); H01L 31/02168 (20130101); C09D 185/00 (20130101); Y02E 10/50 (20130101),"October 24, 1980","November 30, 1982","4,361,598",#4361598,True
4582,,"06/302,133",Agency of Industrial Science & Technology,14958369,C25B 11/0473 (20130101); C23C 18/44 (20130101),"September 14, 1981","November 30, 1982","4,361,602",#4361602,True
4583,,"06/261,030","Daikin Kogyo Co., Ltd.",14872134,B32B 25/08 (20130101); B32B 25/042 (20130101); B32B 25/16 (20130101); B32B 7/10 (20130101); F16L 11/04 (20130101); Y10T 428/31544 (20150401); F16L 2011/047 (20130101); Y10S 428/911 (20130101); Y10T 428/31935 (20150401); Y10T 428/31931 (20150401); Y10T 428/3154 (20150401); Y10T 428/31928 (20150401); Y10T 428/31511 (20150401); Y10T 428/1386 (20150115); Y10T 428/31924 (20150401),"May 6, 1981","November 30, 1982","4,361,608",#4361608,True
4584,,"06/265,444",E. I. Du Pont de Nemours and Company,23010475,B01D 39/1623 (20130101); B01D 39/2017 (20130101); D04H 1/46 (20130101); D04H 1/4382 (20130101); D04H 1/4218 (20130101); D04H 1/4318 (20130101); D04H 1/4374 (20130101); Y10S 55/05 (20130101); Y10T 442/159 (20150401); Y10T 442/16 (20150401); Y10T 428/2904 (20150115); Y10T 442/684 (20150401),"May 20, 1981","November 30, 1982","4,361,619",#4361619,True
4585,,"06/203,906",Leipold & Eppich KG,6085584,C03C 8/14 (20130101); C03C 8/20 (20130101); C04B 41/009 (20130101); C04B 41/50 (20130101); C23D 5/00 (20130101); C04B 41/85 (20130101); C04B 41/009 (20130101); C04B 35/00 (20130101); C03C 2205/00 (20130101); Y10T 428/2993 (20150115); Y10T 428/2911 (20150115); Y10S 428/92 (20130101),"November 4, 1980","November 30, 1982","4,361,622",#4361622,True
4586,,"06/161,730",BASF Wyandotte Corporation,26788219,C08G 63/6824 (20130101); D06M 11/47 (20130101); D06M 11/70 (20130101); D06M 15/507 (20130101); D06M 15/53 (20130101); Y10T 428/2969 (20150115); Y10S 428/922 (20130101); Y10T 428/2931 (20150115); Y10T 428/2967 (20150115),"June 20, 1980","November 30, 1982","4,361,623",#4361623,True
4587,,"06/278,929","NTN Toyo Bearing Co., Ltd.",23066989,C08G 77/56 (20130101); C08G 77/60 (20130101); C08G 77/58 (20130101),"June 30, 1981","November 30, 1982","4,361,679",#4361679,True
4588,,"06/244,825",,22924262,H01R 4/66 (20130101); H01R 4/625 (20130101),"March 17, 1981","November 30, 1982","4,361,719",#4361719,True
4589,,"06/231,437",Siemens Aktiengesellschaft,6095838,H02G 15/10 (20130101); B29C 61/06 (20130101); H02G 15/192 (20130101); H02G 15/013 (20130101); B29C 61/0608 (20130101); Y10S 174/08 (20130101),"February 4, 1981","November 30, 1982","4,361,722",#4361722,True
4590,,"06/170,045",Kabushiki Kaisha Meidensha,14084750,H01H 33/66261 (20130101); H01H 2033/66292 (20130101); H01H 2033/66269 (20130101),"July 17, 1980","November 30, 1982","4,361,742",#4361742,True
4591,,"06/119,786",Kabushiki Kaisha Daini Seikosha,27549305,H02K 37/16 (20130101); G04C 13/11 (20130101),"February 8, 1980","November 30, 1982","4,361,772",#4361772,True
4592,,"06/184,540",Fr. Mettler's Sohne Maschinenfabrik,4338690,B65H 59/40 (20130101); B65H 63/0327 (20130101); G01L 5/108 (20130101); G01L 1/16 (20130101); G01L 5/10 (20130101); G01L 5/106 (20130101); B65H 2553/26 (20130101); B65H 2701/31 (20130101),"September 5, 1980","November 30, 1982","4,361,777",#4361777,True
4593,,"06/205,604","Victor Company of Japan, Ltd.",27321650,G11B 15/43 (20130101); H02P 23/20 (20160201); G11B 15/6655 (20130101); G11B 15/48 (20130101),"November 10, 1980","November 30, 1982","4,361,787",#4361787,True
4594,,"06/338,409",Raychem Corporation,26832241,G01K 3/00 (20130101); G01M 3/002 (20130101); G01R 31/088 (20130101); G01M 3/165 (20130101); G01M 3/045 (20130101),"January 8, 1982","November 30, 1982","4,361,799",#4361799,True
4595,,"06/185,541",Gould Godart B.V.,19833844,G01N 33/0031 (20130101); G01N 27/18 (20130101),"September 9, 1980","November 30, 1982","4,361,802",#4361802,True
4596,,"06/293,950",,23131260,H01F 7/0215 (20130101),"August 18, 1981","November 30, 1982","4,361,822",#4361822,True
4597,,"06/173,243",Sawatzky; Wilfried Ernst,6071205,H01F 27/245 (20130101),"November 26, 1979","November 30, 1982","4,361,823",#4361823,True
4598,,"06/170,099",,22618547,B60Q 1/503 (20130101),"July 18, 1980","November 30, 1982","4,361,828",#4361828,True
4599,,"06/153,251",,26835559,H01L 29/7885 (20130101); G11C 16/0425 (20130101),"May 27, 1980","November 30, 1982","4,361,847",#4361847,True
4600,,"06/185,803","Casio Computer Co., Ltd.",27290101,G06F 15/0233 (20130101); G06F 15/0266 (20130101); G06Q 10/109 (20130101); G06K 15/02 (20130101); G06K 2215/0097 (20130101),"September 10, 1980","November 30, 1982","4,361,874",#4361874,True
4601,,"06/118,829","Sangamo Weston, Inc.",22380985,G06Q 30/04 (20130101); G01R 22/00 (20130101),"February 5, 1980","November 30, 1982","4,361,877",#4361877,True
4602,,"06/177,914",RCA Corporation,22650433,H03J 1/0033 (20130101); H03J 7/28 (20130101),"August 14, 1980","November 30, 1982","4,361,907",#4361907,True
4603,,"06/282,929",,13483282,A44B 5/02 (20130101); A44B 17/0011 (20130101); A44B 17/0076 (20130101); A44D 2201/16 (20130101); Y10T 24/3638 (20150115); Y10T 24/3694 (20150115); Y10T 24/3617 (20150115); Y10T 24/3632 (20150115); Y10T 24/42 (20150115),"July 13, 1981","December 7, 1982","4,361,936",#4361936,True
4604,,"06/289,945",BJ-Hughes Inc.,23113855,E21B 19/07 (20130101),"August 4, 1981","December 7, 1982","4,361,940",#4361940,True
4605,,"06/298,080",Emerson Electric Co.,26970463,H02K 5/15 (20130101); Y10T 29/49948 (20150115); Y10T 29/49009 (20150115); Y10T 29/49963 (20150115),"August 31, 1981","December 7, 1982","4,361,953",#4361953,True
4606,,"06/240,101",,22905118,B25H 7/00 (20130101),"March 3, 1981","December 7, 1982","4,361,964",#4361964,True
4607,,"06/206,671",,11277781,A63B 51/11 (20151001); Y10S 165/918 (20130101),"November 13, 1980","December 7, 1982","4,361,968",#4361968,True
4608,,"06/144,197","BRS, Inc.",22507515,A43B 5/06 (20130101),"April 28, 1980","December 7, 1982","4,361,971",#4361971,True
4609,,"06/251,885",Brio Toy AB,22953812,A63H 33/108 (20130101); Y10T 403/557 (20150115); Y10T 403/55 (20150115),"April 7, 1981","December 7, 1982","4,361,979",#4361979,True
4610,,"06/268,777",Arco Industries Ltd.,23024436,A63H 33/30 (20130101),"June 1, 1981","December 7, 1982","4,361,981",#4361981,True
4611,,"06/206,823",,26691444,B65B 25/148 (20130101),"November 14, 1980","December 7, 1982","4,362,001",#4362001,True
4612,,"06/144,812",Keihin Hatsujyo Company Limited,14756718,B21F 3/04 (20130101); B21F 3/00 (20130101),"April 29, 1980","December 7, 1982","4,362,038",#4362038,True
4613,,"06/192,650",The Lamson & Sessions Co.,22710508,B21K 1/46 (20130101); B21J 13/02 (20130101),"October 1, 1980","December 7, 1982","4,362,042",#4362042,True
4614,,"06/189,421",Schlumberger Technology Corp.,9230060,E21B 47/022 (20130101),"September 22, 1980","December 7, 1982","4,362,054",#4362054,True
4615,,"06/253,907",Georg Fischer Aktiengesellschaft,4245094,G01N 29/0618 (20130101); G01N 29/07 (20130101); G01N 29/30 (20130101); G01N 2291/044 (20130101); G01N 2291/02854 (20130101),"April 14, 1981","December 7, 1982","4,362,059",#4362059,True
4616,,"06/057,773",Societe Anonyme dite: Manzoni-Bouchot,26220676,B60R 1/068 (20130101); Y10T 74/20432 (20150115),"July 16, 1979","December 7, 1982","4,362,068",#4362068,True
4617,,"06/193,303","L. C. Tool Distributors, Inc.",22713068,B25B 13/462 (20130101),"October 2, 1980","December 7, 1982","4,362,073",#4362073,True
4618,,"06/167,371",,22607100,A47J 37/0704 (20130101),"July 18, 1980","December 7, 1982","4,362,093",#4362093,True
4619,,"06/175,296","Faustel, Inc.",22639737,B41F 5/24 (20130101); B41F 31/305 (20130101); B41F 13/28 (20130101),"August 4, 1980","December 7, 1982","4,362,098",#4362098,True
4620,,"06/084,758",Rheinmetall GmbH,6052229,F42B 10/06 (20130101); F42B 8/14 (20130101),"October 15, 1979","December 7, 1982","4,362,107",#4362107,True
4621,,"06/235,790",,20340321,B63B 21/22 (20130101),"February 19, 1981","December 7, 1982","4,362,119",#4362119,True
4622,,"06/215,206",The Garrett Corporation,22802088,F01P 3/20 (20130101); F01P 7/14 (20130101); F01P 11/08 (20130101); F02B 29/0443 (20130101); F01P 7/165 (20130101); F01P 2050/06 (20130101); Y02T 10/146 (20130101); F01P 2060/04 (20130101); F01P 2060/12 (20130101); F01P 2060/14 (20130101); F01P 2060/02 (20130101),"December 10, 1980","December 7, 1982","4,362,131",#4362131,True
4623,,"06/224,256",,22839895,F02B 25/14 (20130101); F02B 33/04 (20130101); F02B 2075/025 (20130101),"January 12, 1981","December 7, 1982","4,362,132",#4362132,True
4624,,"06/228,785",Lucas Industries Limited,26274526,F02D 1/125 (20130101); F02M 41/1416 (20130101); F02M 41/1411 (20130101),"January 27, 1981","December 7, 1982","4,362,141",#4362141,True
4625,,"06/247,205",,22934031,A61M 1/3679 (20130101); Y10S 530/83 (20130101),"March 24, 1981","December 7, 1982","4,362,155",#4362155,True
4626,,"06/200,725","Codman & Shurtleff, Inc.",22742929,A61B 17/1695 (20130101); B23B 51/10 (20130101); B23B 51/0406 (20130101); A61B 2017/0023 (20130101); Y10T 408/70 (20150115); B23B 2270/14 (20130101),"October 27, 1980","December 7, 1982","4,362,161",#4362161,True
4627,,"06/186,074",Hughes Aircraft Company,22683553,A61B 5/0404 (20130101); A61B 7/026 (20130101); A61B 2562/0215 (20170801),"September 11, 1980","December 7, 1982","4,362,164",#4362164,True
4628,,"06/214,729","Laurel Bank Machine Co., Ltd.",16120908,G07D 9/04 (20130101),"December 9, 1980","December 7, 1982","4,362,177",#4362177,True
4629,,"06/225,081",Sundstrand Corporation,22843447,F15B 13/0438 (20130101); F16K 31/0682 (20130101); Y10T 137/86614 (20150401); Y10T 137/2278 (20150401); Y10T 137/2409 (20150401),"January 14, 1981","December 7, 1982","4,362,182",#4362182,True
4630,,"06/221,465",Maschinenfabrik Carl Zangs Aktiengesellschaft,6092119,D03C 1/00 (20130101),"December 30, 1980","December 7, 1982","4,362,188",#4362188,True
4631,,"06/202,764",Kabushiki Kaisha Toyoda Jidoshokki Seisakusho,15366929,D03D 51/34 (20130101),"October 31, 1980","December 7, 1982","4,362,190",#4362190,True
4632,,"06/195,000","Opti Patent-, Forschungs-und Fabrikations AG",6083159,A44B 19/406 (20130101); A44B 19/54 (20130101); D03D 1/00 (20130101); D10B 2501/0631 (20130101); Y10T 24/252 (20150115),"October 9, 1980","December 7, 1982","4,362,191",#4362191,True
4633,,"06/243,712",Uniroyal Englebert Reifen GmbH,6713814,B60C 11/0306 (20130101); B60C 11/04 (20130101); Y10S 152/90 (20130101); B60C 2011/0383 (20130101),"March 16, 1981","December 7, 1982","4,362,201",#4362201,True
4634,,"06/212,996",Otis Engineering Corporation,22793316,E21B 23/02 (20130101); E21B 34/06 (20130101); E21B 23/10 (20130101),"December 4, 1980","December 7, 1982","4,362,211",#4362211,True
4635,,"06/226,295","Camco, Incorporated",22848340,E21B 34/08 (20130101); E21B 2034/005 (20130101),"January 19, 1981","December 7, 1982","4,362,214",#4362214,True
4636,,"06/211,573",Frenkin Corporation,22787485,B60J 7/165 (20130101); B60P 3/34 (20130101),"December 1, 1980","December 7, 1982","4,362,258",#4362258,True
4637,,"06/196,737",,22726635,A47G 29/1209 (20130101),"October 14, 1980","December 7, 1982","4,362,267",#4362267,True
4638,,"05/858,633",Occidental Research Corporation,25328773,B03B 9/061 (20130101); B07B 9/00 (20130101); B29B 17/02 (20130101); H01B 15/00 (20130101); B03C 1/253 (20130101); Y02W 30/821 (20150501); B29B 2017/0268 (20130101); B29K 2705/02 (20130101); B29K 2705/04 (20130101); B29K 2705/10 (20130101); B29L 2031/3462 (20130101); B29L 2031/707 (20130101); Y10S 241/38 (20130101); Y02W 30/526 (20150501); Y02W 30/521 (20150501); Y02W 30/622 (20150501); Y02W 30/527 (20150501); Y02W 30/528 (20150501),"December 8, 1977","December 7, 1982","4,362,276",#4362276,True
4639,,"06/205,676",,26683655,B64C 39/02 (20130101); A01G 15/00 (20130101),"November 10, 1980","December 7, 1982","4,362,280",#4362280,True
4640,,"06/187,571",,22689513,A63F 1/00 (20130101); A63F 3/00157 (20130101),"September 15, 1980","December 7, 1982","4,362,303",#4362303,True
4641,,"06/160,459",Techniques Industrielles et Minieres,9226912,E21C 27/22 (20130101); E21D 9/102 (20130101); E21C 29/24 (20130101); E21D 9/1093 (20130101); E21D 9/1026 (20130101),"June 18, 1980","December 7, 1982","4,362,337",#4362337,True
4642,,"06/229,462","Olympus Optical Co., Ltd.",13091250,G02B 21/24 (20130101),"January 29, 1981","December 7, 1982","4,362,355",#4362355,True
4643,,"06/252,995",Nippon Kogaku K.K.,13019308,G03B 7/083 (20130101); G03B 7/0807 (20150115); G03B 9/08 (20130101),"April 10, 1981","December 7, 1982","4,362,373",#4362373,True
4644,,"06/262,398","Dainippon Screen Mfg. Co., Ltd.",13465419,G03D 3/132 (20130101),"May 11, 1981","December 7, 1982","4,362,376",#4362376,True
4645,,"06/193,211",U.S. Philips Corporation,6083353,G04C 21/16 (20130101); G04C 3/14 (20130101),"October 2, 1980","December 7, 1982","4,362,399",#4362399,True
4646,,"06/289,793",,23113128,G01M 3/3245 (20130101); G01M 3/002 (20130101),"August 3, 1981","December 7, 1982","4,362,403",#4362403,True
4647,,"06/154,712",Schlegel Corporation,22552451,E01C 11/126 (20130101),"May 30, 1980","December 7, 1982","4,362,427",#4362427,True
4648,,"06/155,178",Acme Highway Products Corporation,22554389,E01D 19/06 (20130101),"June 2, 1980","December 7, 1982","4,362,429",#4362429,True
4649,,"06/263,640",Caterpillar Tractor Co.,23002629,E01C 19/286 (20130101); Y10T 74/18552 (20150115); Y10T 74/18344 (20150115),"May 14, 1981","December 7, 1982","4,362,431",#4362431,True
4650,,"06/187,809",Taylor; Thomas Lee,22690555,B23B 5/166 (20130101); Y10T 408/899 (20150115); Y10T 408/62 (20150115); Y10T 408/865 (20150115),"September 16, 1980","December 7, 1982","4,362,446",#4362446,True
4651,,"06/098,918",MacLean-Fogg Company,22271547,B60B 3/145 (20130101); F16B 43/02 (20130101); B60B 3/16 (20130101),"November 30, 1979","December 7, 1982","4,362,449",#4362449,True
4652,,"06/158,061",Stal Refrigeration AB,20338235,F04C 28/14 (20130101); F04C 28/125 (20130101),"June 9, 1980","December 7, 1982","4,362,472",#4362472,True
4653,,"06/257,922",,26863006,B30B 11/08 (20130101); B30B 15/302 (20130101); B30B 15/0011 (20130101),"April 27, 1981","*     December 7, 1982","4,362,493",#4362493,True
4654,,"06/269,538",Krupp Polysius AG,6106082,F27B 7/40 (20130101),"June 3, 1981","December 7, 1982","4,362,503",#4362503,True
4655,,"06/255,270","Buffalo China, Inc.",22967586,F27D 5/0018 (20130101),"April 17, 1981","December 7, 1982","4,362,507",#4362507,True
4656,,"06/208,643",,22775406,A61C 13/2653 (20130101); A61C 13/2656 (20130101),"November 20, 1980","December 7, 1982","4,362,509",#4362509,True
4657,,"06/198,174",RFD Inflatables Limited,10508595,B63B 7/08 (20130101); B63C 9/04 (20130101); B63C 2009/044 (20130101); B63C 2009/042 (20130101),"October 17, 1980","December 7, 1982","4,362,517",#4362517,True
4658,,"06/195,497",Adidas Fabrique de Chausseurs de Sport,9230630,A63B 69/14 (20130101),"October 9, 1980","December 7, 1982","4,362,518",#4362518,True
4659,,"05/920,683","Dai Nippon Printing Co., Ltd.",12331289,B41M 5/0356 (20130101); D06P 5/008 (20130101); D06P 5/004 (20130101),"June 30, 1978","December 7, 1982","4,362,529",#4362529,True
4660,,"06/245,290",Sandoz Ltd.,4228185,D06P 1/607 (20130101); D06P 1/613 (20130101); D06P 3/8204 (20130101); D06P 1/6496 (20130101); Y10S 516/07 (20130101),"March 19, 1981","December 7, 1982","4,362,530",#4362530,True
