,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
3958,,"06/092,375","Matsushita Electric Industrial Co., Ltd.",27281795,G11B 5/592 (20130101); G11B 5/531 (20130101),"November 8, 1979","October 13, 1981","4,295,172",#4295172,True
3959,,"06/003,449",Texas Instruments Incorporated,21705929,H05K 7/103 (20130101),"January 15, 1979","October 13, 1981","4,295,181",#4295181,True
3960,,"06/120,035",The Secretary of State for Industry in Her Britannic Majesty's,10417162,G01R 31/2884 (20130101); G11C 29/006 (20130101); H01L 22/22 (20130101); H01L 23/147 (20130101); H01L 23/5386 (20130101); H01L 27/118 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"February 11, 1980","October 13, 1981","4,295,182",#4295182,True
3961,,"06/121,446","Telemetry Controls, Inc.",22396787,G05B 19/08 (20130101); Y10T 307/957 (20150401),"February 14, 1980","October 13, 1981","4,295,191",#4295191,True
3962,,"06/087,669",E M I Limited,10500545,A61B 6/032 (20130101); G06T 11/005 (20130101); Y10S 378/901 (20130101); A61B 6/4028 (20130101),"October 24, 1979","October 13, 1981","4,295,195",#4295195,True
3963,,"06/086,917","Bio-Rad Laboratories, Inc.",22201741,G01N 21/6428 (20130101),"October 22, 1979","October 13, 1981","4,295,199",#4295199,True
3964,,"05/934,885",Harris Corporation,25466233,H04B 10/29 (20130101),"August 18, 1978","October 13, 1981","4,295,225",#4295225,True
3965,,"06/070,317",,3585593,A47L 1/05 (20130101); A47L 4/02 (20130101); A47L 11/38 (20130101); A47L 11/4083 (20130101); A47L 11/4036 (20130101); A47L 11/4069 (20130101); A47L 11/4075 (20130101); A47L 11/40 (20130101),"August 27, 1979","October 20, 1981","4,295,240",#4295240,True
3966,,"06/158,609",E. I. Du Pont de Nemours & Co.,26735882,G01N 33/365 (20130101); G01B 7/042 (20130101),"June 11, 1980","October 20, 1981","4,295,252",#4295252,True
3967,,"06/143,862","Hitachi Koki Company, Limited",12926143,A01D 34/905 (20130101),"April 25, 1980","October 20, 1981","4,295,272",#4295272,True
3968,,"06/111,768",Concast AG,4197393,B22D 11/208 (20130101); G01B 7/14 (20130101),"January 14, 1980","October 20, 1981","4,295,278",#4295278,True
3969,,"06/130,927",American Home Products Corporation,22447025,F26B 5/06 (20130101),"March 17, 1980","October 20, 1981","4,295,280",#4295280,True
3970,,"06/139,037",J. I. Case Company,22484829,E02F 3/3622 (20130101); E02F 3/3668 (20130101); E02F 3/3672 (20130101); Y10T 403/59 (20150115); Y10T 403/581 (20150115),"April 10, 1980","October 20, 1981","4,295,287",#4295287,True
3971,,"06/164,093","Corinco, Inc.",22592946,A01D 34/73 (20130101); A01D 34/4166 (20130101),"June 30, 1980","October 20, 1981","4,295,324",#4295324,True
3972,,"06/162,502","Officine Savio, S.p.A.",4301772,D01H 4/50 (20130101),"June 24, 1980","October 20, 1981","4,295,330",#4295330,True
3973,,"06/008,199",,11050141,C10J 3/06 (20130101); F02B 43/08 (20130101); C10J 3/503 (20130101); C10J 3/526 (20130101); C10J 3/74 (20130101); Y02T 10/32 (20130101); C10J 2300/1815 (20130101); C10J 2300/093 (20130101); C10J 2300/0946 (20130101); C10J 2300/0956 (20130101); C10J 2300/1671 (20130101),"January 31, 1979","October 20, 1981","4,295,331",#4295331,True
3974,,"06/042,969",A. C. Company,21924733,E21B 21/08 (20130101),"May 29, 1979","October 20, 1981","4,295,366",#4295366,True
3975,,"06/139,524",Hochiki Corporation,13862825,G01K 1/16 (20130101); G01K 7/01 (20130101); G01K 7/22 (20130101); H01L 23/32 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"April 11, 1980","October 20, 1981","4,295,371",#4295371,True
3976,,"06/099,137",Caterpillar Tractor Co.,22273003,F02M 41/06 (20130101); F02M 59/362 (20130101); F02M 59/366 (20130101); F02M 45/04 (20130101); F02B 2075/027 (20130101); F02B 2275/14 (20130101); Y02T 10/123 (20130101),"September 24, 1979","October 20, 1981","4,295,449",#4295449,True
3977,,"06/094,719",Lucas Industries Limited,26270529,F02D 41/40 (20130101); F02M 51/04 (20130101); F02M 57/027 (20130101); F02M 61/08 (20130101); H01F 7/1653 (20130101); F02M 61/06 (20130101); F02D 2041/2079 (20130101); Y02T 10/44 (20130101); H01F 2007/1692 (20130101),"November 16, 1979","October 20, 1981","4,295,453",#4295453,True
3978,,"06/124,239","Toyo Kogyo Co., Ltd.",12047583,F02M 7/28 (20130101); F02M 31/06 (20130101); Y02T 10/126 (20130101),"February 25, 1980","October 20, 1981","4,295,454",#4295454,True
3979,,"06/105,131",,22304215,F24V 40/00 (20180501),"December 19, 1979","October 20, 1981","4,295,461",#4295461,True
3980,,"06/122,784",The Gates Rubber Company,22404756,F16L 11/115 (20130101),"February 19, 1980","October 20, 1981","4,295,496",#4295496,True
3981,,"06/144,418","Armstrong World Industries, Inc.",22508497,D03J 5/06 (20130101),"April 28, 1980","October 20, 1981","4,295,498",#4295498,True
3982,,"06/013,671","Service Equipment Design Co., Inc.",21761116,E21B 17/08 (20130101); E21B 19/00 (20130101); E21B 19/16 (20130101); F16L 13/00 (20130101); Y10T 29/49945 (20150115); Y10T 29/5367 (20150115); Y10T 29/49895 (20150115),"February 21, 1979","October 20, 1981","4,295,526",#4295526,True
3983,,"06/025,026",,21823648,B01D 33/04 (20130101); E21B 7/003 (20130101); B01D 33/72 (20130101); B01D 33/275 (20130101); E21B 21/065 (20130101),"March 29, 1979","October 20, 1981","4,295,534",#4295534,True
3984,,"06/117,368",Acco Industries Inc.,22372529,B65G 47/82 (20130101),"January 31, 1980","October 20, 1981","4,295,559",#4295559,True
3985,,"06/147,698","Becton, Dickinson and Company",22522560,A61L 2/28 (20130101); B65D 81/2023 (20130101); G01M 3/3218 (20130101); A61B 50/30 (20160201); A61B 2050/0086 (20160201); A61B 2050/314 (20160201); Y10S 428/916 (20130101),"May 7, 1980","October 20, 1981","4,295,566",#4295566,True
3986,,"06/065,183",Rieke Corporation,22060884,B65D 47/063 (20130101),"August 9, 1979","October 20, 1981","4,295,583",#4295583,True
3987,,"05/958,146",Sunroc Corporation,25500646,E03C 1/052 (20130101),"November 6, 1978","October 20, 1981","4,295,609",#4295609,True
3988,,"05/954,222",,27120607,B05B 1/32 (20130101); B05B 15/00 (20130101); B05B 3/0472 (20130101); B05B 3/026 (20130101),"October 24, 1978","October 20, 1981","4,295,610",#4295610,True
3989,,"06/131,517",RCA Corporation,22449796,B23Q 1/5443 (20130101); F16M 11/10 (20130101); F16M 11/18 (20130101); F16M 11/2014 (20130101); G02B 7/1827 (20130101); G02B 7/183 (20130101); F24S 30/452 (20180501); H01Q 3/10 (20130101); Y10T 74/18856 (20150115); Y02E 10/47 (20130101); F24S 2030/133 (20180501); F24S 25/10 (20180501); Y10T 74/18184 (20150115),"March 18, 1980","October 20, 1981","4,295,621",#4295621,True
3990,,"06/058,413",U.S. Philips Corporation,19831310,B23Q 1/34 (20130101); G05G 23/00 (20130101); F16B 35/005 (20130101); G05G 2700/02 (20130101),"July 18, 1979","October 20, 1981","4,295,625",#4295625,True
3991,,"06/006,892",,21723132,F16D 65/14 (20130101); F16J 3/047 (20130101); F16J 15/36 (20130101); F16L 55/124 (20130101); F16K 25/00 (20130101); F16L 17/10 (20130101); F16L 27/0828 (20130101); F16K 5/14 (20130101),"January 26, 1979","October 20, 1981","4,295,633",#4295633,True
3992,,"06/182,302",Vysoka skola strojni a textilni,5404924,F15B 15/10 (20130101); B66F 3/35 (20130101),"August 28, 1980","October 20, 1981","4,295,635",#4295635,True
3993,,"06/053,688",von Hellens; C. Robert,21985888,A63C 17/01 (20130101); A63C 17/015 (20130101); A63C 2203/42 (20130101),"July 2, 1979","October 20, 1981","4,295,656",#4295656,True
3994,,"05/878,009",Caterpillar Tractor Co.,24983665,F16F 1/3732 (20130101); Y10T 16/05 (20150115),"February 15, 1978","October 20, 1981","4,295,691",#4295691,True
3995,,"06/117,405",Owens-Corning Fiberglas Corporation,22372746,E04B 2/7425 (20130101); H02G 3/288 (20130101); E04B 2002/7488 (20130101),"January 31, 1980","October 20, 1981","4,295,697",#4295697,True
3996,,"06/109,762",Olympus Optical Company Ltd.,12232332,G03B 7/083 (20130101),"January 7, 1980","October 20, 1981","4,295,720",#4295720,True
3997,,"06/086,994",,26775394,E21D 21/008 (20130101),"October 22, 1979","October 20, 1981","4,295,760",#4295760,True
3998,,"06/032,551",,21865538,B60P 7/0807 (20130101); F16B 37/145 (20130101); B61D 45/001 (20130101),"April 23, 1979","October 20, 1981","4,295,765",#4295765,True
3999,,"06/131,459",Societe Nationale d'Etude et de Construction de Moteurs d'Aviation,9223584,F01D 11/02 (20130101); F01D 11/001 (20130101),"March 18, 1980","October 20, 1981","4,295,785",#4295785,True
4000,,"06/052,504",,11050889,B05B 1/00 (20130101); B29C 45/006 (20130101); B29C 2045/0063 (20130101),"June 27, 1979","October 20, 1981","4,295,814",#4295814,True
4001,,"06/108,969",,22325107,A61C 3/03 (20130101); A61C 1/148 (20130101),"December 31, 1979","October 20, 1981","4,295,827",#4295827,True
4002,,"06/190,681",Dentsply Research & Development Corp.,22702338,A61C 9/0026 (20130101); A61C 5/62 (20170201); A61M 3/00 (20130101); B05C 17/00516 (20130101),"September 25, 1980","October 20, 1981","4,295,828",#4295828,True
4003,,"06/091,586",,22228566,A63F 9/0098 (20130101); G09B 1/08 (20130101); A63F 9/08 (20130101); A63F 2011/0069 (20130101),"November 5, 1979","October 20, 1981","4,295,832",#4295832,True
4004,,"05/953,566",Outboard Marine Corporation,25494196,B63H 20/12 (20130101); B63H 25/14 (20130101); B63H 21/265 (20130101),"October 23, 1978","October 20, 1981","4,295,833",#4295833,True
4005,,"06/141,706",Celanese Corporation,22496858,D06M 13/325 (20130101),"April 18, 1980","October 20, 1981","4,295,844",#4295844,True
4006,,"06/126,248",Atlantic Richfield Company,22423808,B03B 1/04 (20130101); B03B 9/00 (20130101); C10L 9/02 (20130101); C10L 9/00 (20130101); B03D 3/06 (20130101),"March 3, 1980","October 20, 1981","4,295,858",#4295858,True
4007,,"06/132,986",BASF Aktiengesellschaft,6045475,C07D 233/56 (20130101); C07D 231/16 (20130101); C07D 249/08 (20130101); A01N 25/32 (20130101); C07D 207/325 (20130101); C07D 265/12 (20130101); C07D 231/18 (20130101); C07D 231/12 (20130101); C07D 265/06 (20130101),"March 24, 1980","October 20, 1981","4,295,875",#4295875,True
4008,,"06/143,053",Bayer Aktiengesellschaft,6070633,A01N 43/653 (20130101); A01N 43/82 (20130101); C07D 285/10 (20130101); C07D 271/08 (20130101); C07D 249/04 (20130101),"April 23, 1980","October 20, 1981","4,295,876",#4295876,True
4009,,"05/404,198",Avtex Fibers Inc.,23598584,C08K 5/0066 (20130101); C08K 5/5357 (20130101); C08K 5/53 (20130101); C08K 5/03 (20130101); C08K 5/06 (20130101); C08K 5/0066 (20130101); C08L 67/02 (20130101); C08K 5/5357 (20130101); C08L 67/02 (20130101); C08K 5/06 (20130101); C08L 67/02 (20130101); Y10S 428/921 (20130101),"October 9, 1973","October 20, 1981","4,295,886",#4295886,True
4010,,"06/175,680",Daussan et Compagnie,9242048,C04B 30/00 (20130101); B22D 11/111 (20130101),"August 5, 1980","October 20, 1981","4,295,891",#4295891,True
4011,,"06/094,500",Kabushiki Kaisha Osaka Packing Seizosho,22245531,C04B 28/18 (20130101); C01B 33/26 (20130101),"November 15, 1979","October 20, 1981","4,295,893",#4295893,True
4012,,"06/122,403",Hooker Chemicals & Plastics Corp.,6063754,C03C 8/00 (20130101); C03C 8/14 (20130101); H01F 1/14783 (20130101); C09D 1/02 (20130101); C03C 2207/06 (20130101); C03C 2207/04 (20130101),"February 19, 1980","October 20, 1981","4,295,899",#4295899,True
4013,,"06/086,212",Mobil Oil Corporation,22197036,C10G 1/086 (20130101); C10G 1/006 (20130101),"October 18, 1979","October 20, 1981","4,295,954",#4295954,True
4014,,"06/145,093",Phillips Petroleum Company,22511578,B03D 1/012 (20130101); B03D 1/06 (20130101); B03D 2203/025 (20130101); B03D 2201/06 (20130101); B03D 2203/02 (20130101); B03D 2201/02 (20130101),"April 30, 1980","October 20, 1981","4,295,962",#4295962,True
4015,,"05/945,929",Exxon Research & Engineering Co.,25483723,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/655 (20130101); C08F 10/00 (20130101); C08F 4/6492 (20130101); C08F 10/00 (20130101); C08F 4/6552 (20130101),"September 26, 1978","October 20, 1981","4,295,991",#4295991,True
4016,,"06/125,435",Phillips Petroleum Company,26670650,B01J 23/26 (20130101); C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/22 (20130101),"February 28, 1980","October 20, 1981","4,295,997",#4295997,True
4017,,"06/163,901","Electric Power Research Institute, Inc.",22592089,H01B 3/16 (20130101); H01B 3/24 (20130101); H01F 27/321 (20130101); H01F 27/18 (20130101); H01B 3/56 (20130101),"June 27, 1980","October 20, 1981","4,296,003",#4296003,True
4018,,"06/116,780","Kansai Paint Co., Ltd.",12408252,C08G 18/0814 (20130101); C08G 18/58 (20130101); C08G 18/584 (20130101); C08G 18/8064 (20130101); C09D 5/4465 (20130101); C08G 18/643 (20130101); Y10S 524/901 (20130101),"January 30, 1980","October 20, 1981","4,296,010",#4296010,True
4019,,"05/838,128",,26325916,C09B 35/28 (20130101),"September 30, 1977","October 20, 1981","4,296,028",#4296028,True
4020,,"06/127,001","A. H. Robins Company, Incorporated",26825242,C07D 205/04 (20130101); C07D 307/33 (20130101); C07D 207/26 (20130101),"July 24, 1978","October 20, 1981","4,296,037",#4296037,True
4021,,"06/118,205",Wilkinson Sword Limited,26816081,A24B 15/34 (20130101); A23L 27/203 (20160801); A61K 8/0208 (20130101); A61K 8/42 (20130101); A61Q 11/00 (20130101); A61Q 17/005 (20130101); A61Q 19/00 (20130101); C07D 295/185 (20130101); A61K 8/02 (20130101); A61K 2800/244 (20130101); A61Q 5/02 (20130101); A61Q 9/02 (20130101); A61Q 13/00 (20130101); A61Q 15/00 (20130101); A61Q 19/002 (20130101); A61Q 19/10 (20130101),"February 4, 1980","October 20, 1981","4,296,093",#4296093,True
4022,,"06/149,561",L'Oreal,26846838,A61K 8/982 (20130101); A61K 8/985 (20130101); A61K 35/36 (20130101); A61Q 19/08 (20130101); A61Q 19/00 (20130101); A61K 35/54 (20130101); A61Q 19/004 (20130101); A61Q 19/007 (20130101),"May 13, 1980","October 20, 1981","4,296,099",#4296099,True
4023,,"06/141,492",Zaidan Hojin Biseibutsu Kagaku Kenkyu Kai,26393116,C07H 15/224 (20130101); C12R 1/465 (20130101); C12P 19/48 (20130101),"April 18, 1980","October 20, 1981","4,296,106",#4296106,True
4024,,"06/179,555","Takeda Chemical Industries, Ltd.",14481955,A01N 47/44 (20130101); C07H 19/06 (20130101); C12R 1/625 (20130101); C12P 19/385 (20130101); C12P 17/16 (20130101),"August 19, 1980","October 20, 1981","4,296,107",#4296107,True
4025,,"06/166,573",BASF Aktiengesellschaft,6079182,C07F 9/242 (20130101); C07F 9/177 (20130101); C07F 9/12 (20130101); A01N 57/14 (20130101); C07F 9/2416 (20130101); A01N 57/30 (20130101); C07F 9/117 (20130101); C07F 9/18 (20130101),"July 7, 1980","October 20, 1981","4,296,108",#4296108,True
4026,,"06/147,458",Ciba-Geigy Corporation,4275731,C07C 321/00 (20130101),"May 7, 1980","October 20, 1981","4,296,128",#4296128,True
4027,,"06/047,229","Ricoh Co., Ltd.",26724774,G03G 5/0592 (20130101); G03G 5/047 (20130101),"June 11, 1979","October 20, 1981","4,296,190",#4296190,True
4028,,"06/159,878",Minnesota Mining and Manufacturing Company,22574477,G03G 5/0433 (20130101),"June 16, 1980","October 20, 1981","4,296,191",#4296191,True
4029,,"06/211,332",Hoechst Aktiengesellschaft,6087425,C08J 9/30 (20130101); C08J 9/36 (20130101); C08J 2329/14 (20130101); C08J 2329/04 (20130101),"November 26, 1980","October 20, 1981","4,296,210",#4296210,True
4030,,"06/139,441","Mitsubishi Rayon Co., Ltd.",12825340,C08F 20/18 (20130101); C08F 2/44 (20130101),"April 11, 1980","October 20, 1981","4,296,214",#4296214,True
4031,,"05/938,165",Bayer Aktiengesellschaft,5963990,C08G 18/10 (20130101); C08G 18/5021 (20130101); C08G 18/7664 (20130101); C08G 18/10 (20130101); C08G 18/40 (20130101); Y10T 428/31551 (20150401),"August 30, 1978","October 20, 1981","4,296,230",#4296230,True
4032,,"06/092,118",Hooker Chemicals & Plastics Corp.,22231711,C07C 51/58 (20130101); C07C 59/56 (20130101); C07C 59/88 (20130101); C07C 255/00 (20130101); C07C 51/58 (20130101); C07C 63/70 (20130101),"November 7, 1979","October 20, 1981","4,296,244",#4296244,True
4033,,"06/132,009",The Upjohn Company,26700325,C07C 405/00 (20130101); C07C 405/0025 (20130101); C07C 405/0016 (20130101),"March 20, 1980","October 20, 1981","4,296,248",#4296248,True
4034,,"06/150,197",SCM Corporation,22533474,C07C 51/34 (20130101); C07C 51/34 (20130101); C07C 61/04 (20130101),"May 15, 1980","October 20, 1981","4,296,251",#4296251,True
4035,,"06/133,752",Monsanto Company,22460147,C07D 307/20 (20130101),"March 25, 1980","October 20, 1981","4,296,254",#4296254,True
4036,,"06/001,307",Altec Corporation,21695372,H04R 3/007 (20130101); H02H 9/02 (20130101),"January 5, 1979","October 20, 1981","4,296,278",#4296278,True
4037,,"06/115,906",Northern Telecom Limited,22364058,H04Q 3/42 (20130101),"January 28, 1980","October 20, 1981","4,296,281",#4296281,True
4038,,"06/101,369",The United States of America as represented by the United States,22284298,G02B 6/2861 (20130101); H01S 3/0057 (20130101); H04B 10/508 (20130101); H03K 5/15013 (20130101); H03K 5/01 (20130101),"December 7, 1979","October 20, 1981","4,296,319",#4296319,True
4039,,"05/713,690",Outboard Marine Corporation,27054804,B63H 23/24 (20130101); H02K 23/66 (20130101); H02K 5/132 (20130101); F02B 61/045 (20130101),"August 12, 1976","October 20, 1981","4,296,363",#4296363,True
4040,,"05/952,385",Tokyo Shibaura Denki Kabushiki Kaisha,26461449,H02P 23/04 (20130101); H02P 27/06 (20130101); H02P 27/047 (20130101); H02P 2201/03 (20130101),"October 18, 1978","October 20, 1981","4,296,367",#4296367,True
4041,,"06/007,472",,26677036,H01H 9/16 (20130101); H01H 2300/052 (20130101),"January 29, 1979","October 20, 1981","4,296,376",#4296376,True
4042,,"06/080,711","Tektronix, Inc.",22159129,H03F 3/45479 (20130101); H03F 1/3223 (20130101),"October 1, 1979","October 20, 1981","4,296,381",#4296381,True
4043,,"06/124,126",English Electric Valve Company,10429960,H01J 23/20 (20130101),"February 25, 1980","October 20, 1981","4,296,385",#4296385,True
4044,,"06/006,606",U.S. Philips Corporation,19830264,H01S 5/0425 (20130101); H01S 5/20 (20130101); H01S 5/06243 (20130101); H01S 5/2059 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"January 26, 1979","October 20, 1981","4,296,386",#4296386,True
4045,,"06/098,638",Siemens Aktiengesellschaft,6057820,H01P 1/15 (20130101); G01S 13/762 (20130101),"November 29, 1979","October 20, 1981","4,296,414",#4296414,True
4046,,"06/045,770",Automobiles Peugeot,9209242,F02P 5/15 (20130101); F02P 7/0775 (20130101); Y02T 10/46 (20130101),"June 5, 1979","October 20, 1981","4,296,471",#4296471,True
4047,,"06/084,394",RCA Corporation,22184694,G11C 13/047 (20130101),"October 12, 1979","October 20, 1981","4,296,478",#4296478,True
4048,,"06/133,158",Sperry Corporation,22457284,G10K 11/30 (20130101); G01S 15/60 (20130101); G01S 15/02 (20130101); G01N 2291/02491 (20130101),"March 24, 1980","October 20, 1981","4,296,482",#4296482,True
4049,,"06/155,417",,22555342,A41D 15/005 (20130101); A41D 1/04 (20130101),"June 2, 1980","October 27, 1981","4,296,498",#4296498,True
4050,,"06/168,544",,22611931,A61F 2/16 (20130101),"July 14, 1980","October 27, 1981","4,296,501",#4296501,True
4051,,"06/122,970",Hercules Incorporated,22405972,E03D 9/038 (20130101),"February 20, 1980","October 27, 1981","4,296,503",#4296503,True
4052,,"06/047,054",,20776486,D01H 5/26 (20130101),"June 11, 1979","October 27, 1981","4,296,528",#4296528,True
4053,,"06/167,667","Presco, Inc.",22608289,B28D 5/0029 (20130101); B28D 5/0052 (20130101); G01R 31/2851 (20130101); H01L 21/302 (20130101); G01R 31/2893 (20130101); Y10T 29/4979 (20150115); Y10T 225/307 (20150401); Y10T 225/321 (20150401),"July 11, 1980","October 27, 1981","4,296,542",#4296542,True
4054,,"06/095,053",Adreas Stihl,6066258,B27B 17/0033 (20130101); B25F 5/006 (20130101),"November 16, 1979","October 27, 1981","4,296,553",#4296553,True
4055,,"06/118,076",,22376389,A43B 5/18 (20130101); A43B 21/30 (20130101); A43B 13/182 (20130101),"January 31, 1980","October 27, 1981","4,296,557",#4296557,True
4056,,"06/049,347",The Marlin Firearms Company,21959324,F41A 9/53 (20130101),"June 18, 1979","October 27, 1981","4,296,564",#4296564,True
4057,,"06/142,786","Kamar International, Inc.",22501273,A63H 3/36 (20130101); A63H 3/02 (20130101),"April 22, 1980","October 27, 1981","4,296,567",#4296567,True
4058,,"06/073,275","Arthur Smith Industries, Inc.",22112777,E05F 15/56 (20150115); F15B 2211/20561 (20130101),"September 7, 1979","October 27, 1981","4,296,570",#4296570,True
4059,,"06/086,751","Knoll International, Inc.",26775110,E04F 15/024 (20130101); A47B 91/08 (20130101),"October 22, 1979","October 27, 1981","4,296,574",#4296574,True
4060,,"06/025,300",General Electric Company,21825213,F02C 7/18 (20130101); F23R 3/26 (20130101); F23R 2900/00001 (20130101),"March 30, 1979","October 27, 1981","4,296,599",#4296599,True
4061,,"05/974,557",Fichet-Bauche,9199520,E05B 17/0058 (20130101); E05B 19/00 (20130101); Y10T 70/7836 (20150401); Y10T 70/787 (20150401); Y10T 70/7599 (20150401); Y10T 70/7565 (20150401); Y10T 70/7881 (20150401),"December 29, 1978","October 27, 1981","4,296,618",#4296618,True
4062,,"06/152,479",Fischer & Porter Co.,22543102,G01F 1/584 (20130101); G01F 15/068 (20130101); G01F 15/065 (20130101); G01F 1/60 (20130101),"May 22, 1980","October 27, 1981","4,296,636",#4296636,True
4063,,"06/092,849",Mannesmann Aktiengesellschaft,6054631,G01N 1/125 (20130101),"November 9, 1979","October 27, 1981","4,296,638",#4296638,True
4064,,"06/112,870",Northrop Corporation,22346284,G01C 19/28 (20130101); Y10T 74/1279 (20150115); Y10T 74/125 (20150115),"January 16, 1980","October 27, 1981","4,296,639",#4296639,True
4065,,"06/141,863",Illinois Tool Works Inc.,22497592,B25B 15/001 (20130101); B25B 21/007 (20130101); B25B 23/14 (20130101); B25B 23/0064 (20130101); B25B 23/0035 (20130101),"April 21, 1980","October 27, 1981","4,296,656",#4296656,True
4066,,"06/057,598",Aeroquip Corporation,22011595,F15B 15/222 (20130101),"July 16, 1979","October 27, 1981","4,296,675",#4296675,True
4067,,"06/085,830","Jidosha Kiki Co., Ltd.",26478876,B60T 13/567 (20130101),"October 17, 1979","October 27, 1981","4,296,680",#4296680,True
4068,,"06/212,563",Pfaff Industriemaschinen GmbH,6709639,D05B 3/14 (20130101),"December 3, 1980","October 27, 1981","4,296,697",#4296697,True
4069,,"06/167,984",The Singer Company,22609608,A41H 37/005 (20130101),"July 14, 1980","October 27, 1981","4,296,698",#4296698,True
4070,,"06/100,016",,22277697,E04B 7/12 (20130101); F24S 10/503 (20180501); F24S 70/60 (20180501); F24S 10/75 (20180501); F24S 20/66 (20180501); F24S 20/67 (20180501); Y02B 10/20 (20130101); Y02E 10/44 (20130101),"December 3, 1979","October 27, 1981","4,296,736",#4296736,True
4071,,"06/100,612","American Science and Engineering, Inc.",22280636,F24S 30/425 (20180501); F24S 23/74 (20180501); F24S 20/20 (20180501); Y02E 10/41 (20130101); Y02E 10/45 (20130101); Y02E 10/47 (20130101),"December 5, 1979","October 27, 1981","4,296,737",#4296737,True
4072,,"06/120,532",IMS Limited,22390903,A61M 39/04 (20130101); A61M 5/2429 (20130101),"February 11, 1980","October 27, 1981","4,296,747",#4296747,True
4073,,"06/076,025",U.S. Philips Corporation,9212754,G10K 11/35 (20130101),"September 17, 1979","October 27, 1981","4,296,753",#4296753,True
4074,,"06/097,380",Gambro AB,20336455,A61N 1/0512 (20130101); A61N 1/0524 (20130101),"November 26, 1979","October 27, 1981","4,296,760",#4296760,True
4075,,"06/018,424",Priest; Clayton W.,21787861,A45D 19/16 (20130101),"March 7, 1979","October 27, 1981","4,296,763",#4296763,True
4076,,"06/009,049",BSL Corporation,21735290,A47F 3/0469 (20130101),"February 5, 1979","October 27, 1981","4,296,792",#4296792,True
4077,,"06/174,350",,22635845,B01D 17/085 (20130101); B01D 63/06 (20130101); E21B 43/385 (20130101); E21B 43/084 (20130101); B01D 63/10 (20130101); B01D 2313/243 (20130101),"August 1, 1980","October 27, 1981","4,296,810",#4296810,True
4078,,"06/117,562",,22373584,E21B 19/20 (20130101),"February 1, 1980","October 27, 1981","4,296,820",#4296820,True
4079,,"06/081,785",Sandvik Aktiebolag,22166394,E21B 10/38 (20130101); E21B 10/56 (20130101); E21B 10/40 (20130101),"October 4, 1979","October 27, 1981","4,296,825",#4296825,True
4080,,"06/112,159",Minnesota Mining and Manufacturing Company,22342400,G03C 3/00 (20130101),"January 16, 1980","October 27, 1981","4,296,857",#4296857,True
4081,,"06/005,253",The Boeing Company,21714967,B60T 11/34 (20130101); B64C 25/46 (20130101); F16D 55/40 (20130101); F16D 2127/08 (20130101); F16D 2055/0058 (20130101),"January 22, 1979","October 27, 1981","4,296,897",#4296897,True
4082,,"06/179,944",,22658626,F16K 1/2266 (20130101); F16K 1/222 (20130101); F16K 1/2285 (20130101),"August 21, 1980","October 27, 1981","4,296,915",#4296915,True
4083,,"06/178,015",Nippon Steel Corporation,22650826,C21D 9/56 (20130101); C21D 8/0242 (20130101),"August 13, 1980","October 27, 1981","4,296,919",#4296919,True
4084,,"06/088,458",Socapex,9214329,G02B 6/3838 (20130101); G02B 6/3841 (20130101); G02B 6/3842 (20130101); G02B 6/3839 (20130101),"October 25, 1979","October 27, 1981","4,296,997",#4296997,True
4085,,"06/032,969",Polaroid Corporation,21867844,G02B 3/04 (20130101); G02B 15/14 (20130101); G02B 13/08 (20130101),"April 24, 1979","October 27, 1981","4,297,007",#4297007,True
4086,,"06/111,512",Technicare Corporation,22338961,G03B 23/10 (20130101); G03B 23/00 (20130101),"January 11, 1980","October 27, 1981","4,297,009",#4297009,True
4087,,"06/063,043",Polaroid Corporation,22046542,G03B 7/0993 (20150115); G03B 7/0807 (20150115),"August 2, 1979","October 27, 1981","4,297,017",#4297017,True
4088,,"06/055,964",Canon Kabushiki Kaisha,15355560,G03B 7/00 (20130101); G03B 17/20 (20130101); G03B 7/09976 (20150115); G03B 7/097 (20130101); H05K 1/18 (20130101); G03B 2217/002 (20130101),"July 9, 1979","October 27, 1981","4,297,018",#4297018,True
4089,,"06/118,799",Canon Kabushiki Kaisha,11820693,G03B 19/12 (20130101); G03B 17/20 (20130101),"February 5, 1980","October 27, 1981","4,297,020",#4297020,True
4090,,"06/075,436",International Business Machines Corporation,22125738,G01J 3/4338 (20130101),"September 14, 1979","October 27, 1981","4,297,035",#4297035,True
4091,,"06/055,833",Westinghouse Electric Corp.,22000445,F01D 5/189 (20130101); F05D 2260/201 (20130101),"July 9, 1979","October 27, 1981","4,297,077",#4297077,True
4092,,"06/117,045","Aitken, Inc.",26814860,B01D 46/002 (20130101); B01D 50/002 (20130101); B01D 46/2407 (20130101); B01D 46/0031 (20130101),"January 31, 1980","October 27, 1981","4,297,116",#4297116,True
