,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
3477,,"06/318,223",Westinghouse Electric Corp.,23237209,G01R 31/02 (20130101); G01R 31/3278 (20130101); G01R 31/041 (20130101); G01R 31/026 (20130101),"November 4, 1981","September 4, 1984","4,470,041",#4470041,True
3478,,"06/335,481",International Business Machines Corporation,23311959,G01D 15/06 (20130101); B41J 2/425 (20130101),"December 29, 1981","September 4, 1984","4,470,056",#4470056,True
3479,,"06/478,199",Appleton Papers Inc.,27017560,B41M 5/3375 (20130101),"March 24, 1983","September 4, 1984","4,470,057",#4470057,True
3480,,"06/365,758",U.S. Philips Corporation,26279149,H04N 5/38 (20130101),"April 5, 1982","September 4, 1984","4,470,068",#4470068,True
3481,,"06/556,607",Minnesota Mining and Manufacturing Company,24222065,G11B 23/505 (20130101); G11B 23/0332 (20130101),"November 30, 1983","September 4, 1984","4,470,083",#4470083,True
3482,,"06/338,445",Xerox Corporation,23324849,G11B 5/54 (20130101),"January 8, 1982","September 4, 1984","4,470,088",#4470088,True
3483,,"06/368,613",Honeywell GmbH,6130859,G05D 23/1917 (20130101),"April 15, 1982","September 4, 1984","4,470,107",#4470107,True
3484,,"06/337,200",Miami R & D Limited Partnership,23319523,B64D 15/20 (20130101),"January 5, 1982","September 4, 1984","4,470,123",#4470123,True
3485,,"06/345,943",International Business Machines Corporation,23357211,G06F 17/243 (20130101),"January 29, 1982","September 4, 1984","4,470,129",#4470129,True
3486,,"06/331,678","Ricoh Company, Ltd.",16075361,H04L 12/44 (20130101); H04Q 3/526 (20130101); H04L 45/00 (20130101); H04Q 11/0066 (20130101),"December 17, 1981","September 4, 1984","4,470,154",#4470154,True
3487,,"06/368,577",,23451832,F23J 3/026 (20130101),"April 15, 1982","September 11, 1984","4,470,168",#4470168,True
3488,,"06/371,297",Esdan Pty. Ltd.,3768654,B26D 3/16 (20130101); B29C 65/342 (20130101); B29C 66/1122 (20130101); B29C 66/5221 (20130101); B29D 23/005 (20130101); F16L 47/03 (20130101); B29C 66/5229 (20130101); B29C 65/3476 (20130101); Y10T 29/4987 (20150115); Y10T 29/49945 (20150115); Y10T 29/5199 (20150115); Y10T 29/49083 (20150115); Y10T 29/49881 (20150115); Y10T 156/1064 (20150115),"April 9, 1982","September 11, 1984","4,470,193",#4470193,True
3489,,"06/367,544",,23447607,F41A 23/08 (20130101),"April 12, 1982","September 11, 1984","4,470,216",#4470216,True
3490,,"06/376,528",,23485377,E04F 13/10 (20130101); E04B 2/709 (20130101),"May 10, 1982","September 11, 1984","4,470,236",#4470236,True
3491,,"06/394,567",Bayer Aktiengesellschaft,6135886,D02G 3/328 (20130101),"July 2, 1982","September 11, 1984","4,470,250",#4470250,True
3492,,"06/399,469",Erno Raumfahrttechnik GmbH,6137366,F02K 9/68 (20130101),"July 19, 1982","September 11, 1984","4,470,258",#4470258,True
3493,,"06/230,479",Chubb & Son's Lock and Safe Company Limited,10511206,E05B 65/0082 (20130101); Y10T 70/7921 (20150401); Y10T 70/20 (20150401); Y10T 70/25 (20150401); Y10T 70/7424 (20150401),"February 2, 1981","September 11, 1984","4,470,275",#4470275,True
3494,,"06/466,024","Innse Innocenti Santeustacchio, S.p.A.",11160165,B21B 39/06 (20130101); B21B 39/14 (20130101),"February 14, 1983","September 11, 1984","4,470,285",#4470285,True
3495,,"06/388,670","Fuji Electric Company, Ltd.",27467292,G01F 1/3254 (20130101),"June 15, 1982","September 11, 1984","4,470,310",#4470310,True
3496,,"06/448,483",Mettler Instrumente AG,4244482,G01G 3/16 (20130101); G01L 1/106 (20130101); Y10S 73/01 (20130101),"December 10, 1982","September 11, 1984","4,470,314",#4470314,True
3497,,"06/427,824",Gordon Barlow Design,23696443,G10H 1/32 (20130101),"September 29, 1982","September 11, 1984","4,470,334",#4470334,True
3498,,"06/447,200",,23775391,D05B 57/22 (20130101); D05B 11/00 (20130101),"December 6, 1982","September 11, 1984","4,470,360",#4470360,True
3499,,"06/428,601",The Boeing Company,23699617,B63B 1/248 (20130101),"September 30, 1982","September 11, 1984","4,470,366",#4470366,True
3500,,"06/272,179",Volkswagenwerk AG,6104688,F02M 35/1165 (20130101); F02M 35/108 (20130101); F02B 75/243 (20130101); F02B 2075/1816 (20130101),"June 10, 1981","September 11, 1984","4,470,377",#4470377,True
3501,,"06/427,664",General Motors Corporation,23695736,F02B 29/04 (20130101); F02M 35/10295 (20130101); F02M 35/10078 (20130101); F02F 7/006 (20130101); Y02T 10/146 (20130101); F02M 35/10157 (20130101),"September 29, 1982","September 11, 1984","4,470,378",#4470378,True
3502,,"06/431,541",Eaton Corporation,26797447,F01L 1/25 (20130101),"September 30, 1982","September 11, 1984","4,470,381",#4470381,True
3503,,"06/298,506",Aisin Seiki Kabushiki Kaisha,14798254,G05D 16/0661 (20130101); F02M 26/56 (20160201); Y10T 137/87169 (20150401); Y10T 137/2409 (20150401); Y10T 137/86919 (20150401),"September 1, 1981","September 11, 1984","4,470,426",#4470426,True
3504,,"06/414,258","Matsushita Electric Industrial Co., Ltd.",23640647,H02K 15/0457 (20130101); Y10T 29/53161 (20150115),"August 13, 1982","September 11, 1984","4,470,436",#4470436,True
3505,,"06/154,468",Maschio S.p.A.,11251206,A01B 33/106 (20130101); A01B 33/065 (20130101),"May 29, 1980","September 11, 1984","4,470,467",#4470467,True
3506,,"06/503,874",The Director General of the Ministry of Agriculture and Fisheries,19919995,G01G 21/12 (20130101); G01G 17/08 (20130101),"June 13, 1983","September 11, 1984","4,470,471",#4470471,True
3507,,"06/422,512",The United States of America as represented by the United States,23675221,H01J 37/20 (20130101),"September 23, 1982","September 11, 1984","4,470,484",#4470484,True
3508,,"06/401,843",General Motors Corporation,23589453,F16D 65/546 (20130101),"July 26, 1982","September 11, 1984","4,470,486",#4470486,True
3509,,"06/307,198",,26277167,B65D 88/66 (20130101); B65G 69/183 (20130101); B65G 65/44 (20130101); B65D 90/626 (20130101),"September 30, 1981","September 11, 1984","4,470,524",#4470524,True
3510,,"06/346,244",,10519563,B02C 13/1814 (20130101); B02C 2013/1878 (20130101),"February 5, 1982","September 11, 1984","4,470,551",#4470551,True
3511,,"06/326,110","AT&T Technologies, Inc.",26772296,H01F 41/10 (20130101); H01F 41/076 (20160101); H01F 41/069 (20160101),"November 30, 1981","September 11, 1984","4,470,552",#4470552,True
3512,,"06/473,739",,6158189,F16K 51/02 (20130101); F16K 3/18 (20130101),"March 9, 1983","September 11, 1984","4,470,576",#4470576,True
3513,,"06/459,435",Midrex Corporation,26923453,C21B 13/0073 (20130101); C22B 5/12 (20130101); C22B 23/021 (20130101); C21B 13/029 (20170501); C21B 2100/44 (20170501); C21B 2100/22 (20170501); Y02P 10/136 (20151101),"January 20, 1983","September 11, 1984","4,470,581",#4470581,True
3514,,"06/323,325",,6117363,B65H 5/085 (20130101); B65H 9/12 (20130101); B65H 9/06 (20130101); B65H 2404/342 (20130101),"November 20, 1981","September 11, 1984","4,470,593",#4470593,True
3515,,"05/859,720",,25331571,F41J 13/02 (20130101); F42B 33/00 (20130101); F42B 5/02 (20130101),"December 12, 1977","September 11, 1984","4,470,604",#4470604,True
3516,,"06/562,041","K.R. Associates, Inc.",26955442,F16L 41/088 (20130101); F16J 15/025 (20130101),"December 16, 1983","September 11, 1984","4,470,606",#4470606,True
3517,,"06/369,581","Realist, Inc.",23456043,F16C 29/04 (20130101); F16C 33/41 (20130101); F16C 33/40 (20130101); F16C 33/3856 (20130101),"April 19, 1982","September 11, 1984","4,470,643",#4470643,True
3518,,"06/516,991","Litton Systems, Inc.",24057921,F16C 25/08 (20130101); H01J 35/101 (20130101); H01J 2235/1053 (20130101),"July 25, 1983","September 11, 1984","4,470,645",#4470645,True
3519,,"06/372,629",Edmund Scientific Company,23468988,G02B 23/16 (20130101),"April 28, 1982","September 11, 1984","4,470,672",#4470672,True
3520,,"06/338,270","Foggles, Inc.",23324122,G02C 5/001 (20130101); G02C 7/105 (20130101); G02C 7/06 (20130101); G02C 7/00 (20130101),"January 11, 1982","September 11, 1984","4,470,673",#4470673,True
3521,,"06/463,483",,23840250,G03B 9/06 (20130101),"February 3, 1983","September 11, 1984","4,470,679",#4470679,True
3522,,"06/509,009",Raytheon Company,26893236,G01C 19/667 (20130101); H01S 3/083 (20130101); G02F 1/093 (20130101); G02F 1/09 (20130101),"June 29, 1983","September 11, 1984","4,470,701",#4470701,True
3523,,"06/306,285",,23184616,E02F 5/104 (20130101); E02F 5/109 (20130101); E02F 5/108 (20130101),"September 28, 1981","September 11, 1984","4,470,720",#4470720,True
3524,,"06/450,058",,23786602,B23B 27/1662 (20130101); B23B 2205/04 (20130101); B23B 2205/08 (20130101); Y10T 407/2276 (20150115); Y10T 407/228 (20150115); Y10T 407/1936 (20150115); B23B 2205/16 (20130101),"December 15, 1982","*     September 11, 1984","4,470,732",#4470732,True
3525,,"06/256,240",Mitsubishi Jukogyo Kabushiki Kaisha,13870140,F27D 3/10 (20130101),"April 21, 1981","September 11, 1984","4,470,743",#4470743,True
3526,,"06/384,534",Grumman Aerospace Corporation,23517701,F04B 19/24 (20130101),"June 3, 1982","September 11, 1984","4,470,759",#4470759,True
3527,,"06/443,999",RCA Corporation,23763065,B29C 53/04 (20130101); G11B 23/0328 (20130101); Y10S 425/038 (20130101),"November 23, 1982","September 11, 1984","4,470,795",#4470795,True
3528,,"06/470,079",,23866191,A61C 1/052 (20130101),"February 28, 1983","September 11, 1984","4,470,812",#4470812,True
3529,,"06/411,000",Nippon Steel Corporation,27277961,B01J 20/00 (20130101); C01B 32/40 (20170801); B01J 20/20 (20130101); Y10S 95/901 (20130101),"August 24, 1982","September 11, 1984","4,470,829",#4470829,True
3530,,"06/473,815","Hitachi, Ltd.",26375544,G01N 30/466 (20130101); G01N 2030/628 (20130101); G01N 2030/625 (20130101),"March 9, 1983","September 11, 1984","4,470,832",#4470832,True
3531,,"06/347,238",,26939061,D21C 3/20 (20130101); C13K 1/02 (20130101),"February 9, 1982","*     September 11, 1984","4,470,851",#4470851,True
3532,,"06/482,757",Linde Aktiengesellschaft,6160517,C02F 3/10 (20130101); C02F 3/085 (20130101); C02F 3/34 (20130101); Y02W 10/15 (20150501),"April 7, 1983","September 11, 1984","4,470,906",#4470906,True
3533,,"06/486,093",,23930554,B01D 35/00 (20130101); E04D 13/08 (20130101); Y10T 29/49915 (20150115); E04D 2013/0866 (20130101); E04D 2013/086 (20130101),"April 18, 1983","September 11, 1984","4,470,908",#4470908,True
3534,,"06/486,345","Global Marine, Inc.",27374123,C09K 8/035 (20130101); C10M 173/02 (20130101); C10M 133/08 (20130101); C10M 133/06 (20130101); C10M 2201/02 (20130101); C10M 2215/04 (20130101); C10M 2215/26 (20130101); C10N 2240/08 (20130101); C10N 2250/02 (20130101); C10M 2215/042 (20130101),"April 19, 1983","September 11, 1984","4,470,918",#4470918,True
3535,,"06/482,105",The Procter & Gamble Company,10517647,C11D 1/75 (20130101),"April 4, 1983","*     September 11, 1984","4,470,923",#4470923,True
3536,,"06/538,962",E. I. Du Pont de Nemours and Company,27006847,G01N 33/531 (20130101); G01N 33/577 (20130101); G01N 33/6854 (20130101); A61K 47/68 (20170801); G01N 33/94 (20130101); Y10S 530/866 (20130101); Y10S 530/83 (20130101),"October 4, 1983","September 11, 1984","4,470,925",#4470925,True
3537,,"06/412,871","Automation Industries, Inc.",23634828,F16L 55/136 (20130101); G21C 13/028 (20130101); F22B 37/222 (20130101); Y02E 30/40 (20130101),"August 30, 1982","September 11, 1984","4,470,946",#4470946,True
3538,,"06/335,995",The United States of America as represented by the United States,23314123,G21C 3/16 (20130101); G21C 9/022 (20130101); Y02E 30/40 (20130101),"December 30, 1981","September 11, 1984","4,470,947",#4470947,True
3539,,"06/317,388",National Nuclear Corporation Limited,10517022,G21F 5/10 (20130101); G21F 5/008 (20130101),"November 2, 1981","September 11, 1984","4,470,950",#4470950,True
3540,,"06/287,610",Central Electricity Generating Board,10515370,C23G 1/02 (20130101); G21F 9/004 (20130101),"July 28, 1981","September 11, 1984","4,470,951",#4470951,True
3541,,"06/101,671",Engelhard Corporation,26798504,B01D 53/46 (20130101); C01B 4/00 (20130101); Y02P 20/142 (20151101),"December 10, 1979","September 11, 1984","4,470,955",#4470955,True
3542,,"06/506,238",Janssen Pharmaceutica N.V.,27024421,A01N 37/40 (20130101),"June 20, 1983","September 11, 1984","4,470,979",#4470979,True
3543,,"06/343,132",Bayer Aktiengesellschaft,6124870,A01N 47/24 (20130101),"January 27, 1982","September 11, 1984","4,470,984",#4470984,True
3544,,"06/485,535",SmithKline & French Laboratories Limited,27257957,C07D 233/86 (20130101); C07D 239/56 (20130101); C07D 233/88 (20130101),"April 15, 1983","September 11, 1984","4,470,985",#4470985,True
3545,,"06/363,304",Atomic Energy of Canada Limited,32178074,B01D 59/32 (20130101); B32B 15/14 (20130101); B01J 19/32 (20130101); B01J 35/04 (20130101); B32B 3/28 (20130101); B32B 5/024 (20130101); B32B 5/026 (20130101); B01J 10/007 (20130101); B01J 2219/32206 (20130101); B01J 2219/3221 (20130101); B01J 2219/32213 (20130101); B01J 2219/32227 (20130101); B01J 2219/32258 (20130101); B01J 2219/32279 (20130101); B01J 2219/32483 (20130101); Y10S 428/906 (20130101); Y10S 261/72 (20130101); Y10T 428/24727 (20150115); Y10T 428/24694 (20150115); Y10T 428/24777 (20150115); B32B 2307/728 (20130101); B32B 2307/73 (20130101),"March 29, 1982","September 11, 1984","4,471,014",#4471014,True
3546,,"06/520,086",Eastman Kodak Company,24071151,C07D 231/08 (20130101); C07F 7/1804 (20130101); G03C 8/36 (20130101); G03C 5/3035 (20130101),"August 4, 1983","September 11, 1984","4,471,045",#4471045,True
3547,,"06/366,276",Societa Italo-Britannica L. Manetti-H. Roberts & C.,11265948,C12N 9/6421 (20130101); C12N 9/6456 (20130101); A61K 38/00 (20130101),"April 7, 1982","September 11, 1984","4,471,053",#4471053,True
3548,,"06/463,361",Asahi Kasei Kogyo Kabushiki Kaisha,27282887,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/6378 (20130101); C08F 10/00 (20130101); C08F 4/6367 (20130101); C08F 10/00 (20130101); C08F 4/6383 (20130101),"February 3, 1983","September 11, 1984","4,471,066",#4471066,True
3549,,"06/474,604",General Electric Company,23884256,C08G 65/44 (20130101),"March 11, 1983","September 11, 1984","4,471,068",#4471068,True
3550,,"06/514,604","Energy Modification, Inc.",26989708,B01J 21/063 (20130101); C10G 35/06 (20130101); B01J 23/22 (20130101),"July 18, 1983","September 11, 1984","4,471,069",#4471069,True
3551,,"06/504,973",Union Carbide Corporation,27368292,B01J 23/58 (20130101); B01J 23/6562 (20130101); C07C 29/1512 (20130101); C07C 29/158 (20130101); C07C 45/49 (20130101); C07C 51/10 (20130101); C07C 45/49 (20130101); C07C 47/06 (20130101); C07C 51/10 (20130101); C07C 53/08 (20130101); C07C 29/1512 (20130101); C07C 31/08 (20130101); C07C 29/158 (20130101); C07C 31/08 (20130101),"June 16, 1983","September 11, 1984","4,471,075",#4471075,True
3552,,"06/464,572",Saffa S.p.A.,11158683,C08J 3/226 (20130101); C08K 3/02 (20130101); C08K 9/10 (20130101),"February 7, 1983","September 11, 1984","4,471,080",#4471080,True
3553,,"06/404,723","Tenneco Polymers, Incorporated",23600770,C08F 14/06 (20130101); C08F 14/06 (20130101); C08F 2/38 (20130101),"August 3, 1982","September 11, 1984","4,471,096",#4471096,True
3554,,"06/463,205",General Electric Company,26943268,C08G 64/24 (20130101),"February 2, 1983","September 11, 1984","4,471,105",#4471105,True
3555,,"06/561,741",,27422716,C08G 63/181 (20130101),"December 15, 1983","September 11, 1984","4,471,109",#4471109,True
3556,,"06/404,373",E. I. DuPont de Nemours and Company,23599347,B01D 71/56 (20130101); C08G 69/32 (20130101); Y10T 428/1352 (20150115); Y10T 428/2913 (20150115),"August 2, 1982","September 11, 1984","4,471,110",#4471110,True
3557,,"06/402,704",Hoffmann-La Roche Inc.,23592997,C07C 43/225 (20130101); C09B 21/00 (20130101); C07C 43/23 (20130101); C07C 217/62 (20130101); C07D 279/26 (20130101); C07D 279/28 (20130101); Y10S 514/962 (20130101),"July 28, 1982","September 11, 1984","4,471,116",#4471116,True
3558,,"06/439,107",Eli Lilly and Company,23743321,C07D 215/20 (20130101),"November 3, 1982","September 11, 1984","4,471,121",#4471121,True
3559,,"06/409,748",The Dow Chemical Company,23621790,C07C 45/36 (20130101); C07C 45/36 (20130101); C07C 47/565 (20130101),"August 19, 1982","September 11, 1984","4,471,140",#4471140,True
3560,,"06/379,883",Exxon Research & Engineering Co.,23499102,C07C 29/06 (20130101); C07C 41/09 (20130101); C07C 29/06 (20130101); C07C 31/10 (20130101); C07C 41/09 (20130101); C07C 43/04 (20130101),"May 19, 1982","September 11, 1984","4,471,142",#4471142,True
3561,,"06/463,436",The Dow Chemical Company,23840073,C07C 5/48 (20130101); C07C 5/48 (20130101); C07C 15/46 (20130101); C07C 5/48 (20130101); C07C 15/58 (20130101),"February 3, 1983","September 11, 1984","4,471,146",#4471146,True
3562,,"06/508,959",Mobil Oil Corporation,24024765,C10G 50/00 (20130101); Y10S 203/06 (20130101); F02B 3/06 (20130101),"June 29, 1983","September 11, 1984","4,471,147",#4471147,True
3563,,"06/529,462",The Goodyear Tire & Rubber Company,24110020,C07C 7/173 (20130101),"September 6, 1983","September 11, 1984","4,471,153",#4471153,True
3564,,"06/450,410",GTE Automatic Electric Inc.,23787972,H04M 1/72502 (20130101),"December 16, 1982","September 11, 1984","4,471,167",#4471167,True
3565,,"06/466,840",Robert Bosch GmbH,6155991,A61B 5/12 (20130101); H04R 25/70 (20130101); H04R 25/505 (20130101),"February 16, 1983","September 11, 1984","4,471,171",#4471171,True
3566,,"06/425,896",Siemens Aktiengesellschaft,6145404,H01H 50/002 (20130101); H01H 9/563 (20130101),"September 28, 1982","September 11, 1984","4,471,183",#4471183,True
3567,,"06/336,757",General Electric Company,23317515,H01H 33/7023 (20130101),"January 4, 1982","September 11, 1984","4,471,185",#4471185,True
3568,,"06/226,258","Baxter Travenol Laboratories, Inc.",22848184,H05B 6/68 (20130101); B01J 19/126 (20130101),"January 19, 1981","September 11, 1984","4,471,193",#4471193,True
3569,,"06/386,061",British Nuclear Fuels Limited,10522422,B23K 35/0205 (20130101),"June 7, 1982","September 11, 1984","4,471,208",#4471208,True
3570,,"06/539,093",,24149736,H05B 3/46 (20130101); F23K 5/22 (20130101),"October 5, 1983","September 11, 1984","4,471,211",#4471211,True
3571,,"06/525,848",Eaton Corporation,24094848,H05B 3/56 (20130101); Y10T 29/49083 (20150115),"August 24, 1983","September 11, 1984","4,471,215",#4471215,True
3572,,"06/044,617",Westinghouse Electric Corp.,21933349,G06K 7/1092 (20130101); G06K 17/0032 (20130101); G06K 7/12 (20130101),"June 1, 1979","September 11, 1984","4,471,217",#4471217,True
3573,,"06/348,790","Armstrong World Industries, Inc.",23369546,G21F 5/015 (20130101),"February 16, 1982","September 11, 1984","4,471,226",#4471226,True
3574,,"06/326,884","Fuji Photo Film Co., Ltd.",15931887,H01L 27/14679 (20130101); H04N 5/2353 (20130101); H04N 5/2351 (20130101),"December 2, 1981","September 11, 1984","4,471,228",#4471228,True
3575,,"06/296,928",South Eastern Electricity Board,10515770,H02J 13/0048 (20130101); H02J 3/14 (20130101); Y02B 70/3225 (20130101); Y02E 60/783 (20130101); Y10T 307/477 (20150401); Y10T 307/729 (20150401); Y04S 40/123 (20130101); Y10T 307/461 (20150401); Y04S 20/222 (20130101); Y10T 307/438 (20150401),"August 27, 1981","September 11, 1984","4,471,232",#4471232,True
3576,,"06/407,897",RCA Corporation,23613997,H01L 27/0255 (20130101); H01L 27/0259 (20130101); H03K 17/64 (20130101); H03K 17/6271 (20130101); H03K 17/08146 (20130101),"August 13, 1982","September 11, 1984","4,471,237",#4471237,True
3577,,"06/401,625",RCA Corporation,23588523,H04L 25/26 (20130101),"July 26, 1982","September 11, 1984","4,471,243",#4471243,True
3578,,"06/435,729",Emerson Electric Co.,23729602,H02K 7/14 (20130101); H02K 5/1735 (20130101),"October 21, 1982","September 11, 1984","4,471,250",#4471250,True
3579,,"06/397,085",,6137152,H02K 1/12 (20130101),"July 12, 1982","September 11, 1984","4,471,253",#4471253,True
3580,,"06/293,442","Hitachi, Ltd.",14733387,H01J 29/92 (20130101); H01J 9/445 (20130101),"August 14, 1981","September 11, 1984","4,471,264",#4471264,True
3581,,"06/478,000",Mitsubishi Denki Kabushiki Kaisha,26388136,H02J 7/166 (20130101); Y10S 320/18 (20130101),"March 23, 1983","September 11, 1984","4,471,288",#4471288,True
3582,,"06/315,642",Licentia Patent-Verwaltungs-GmbH,6115310,H04L 27/2331 (20130101); H03D 9/04 (20130101),"October 27, 1981","September 11, 1984","4,471,313",#4471313,True
3583,,"06/450,530","Precision Monolithics, Inc.",23788452,H03F 1/56 (20130101); H03F 3/45103 (20130101); H03F 2200/261 (20130101),"December 17, 1982","September 11, 1984","4,471,321",#4471321,True
3584,,"06/563,429",ASEA Aktiebolag,20349979,H01F 27/245 (20130101),"December 20, 1983","September 11, 1984","4,471,336",#4471336,True
3585,,"06/329,929",Sharp Kabushiki Kaisha,15996581,G06F 11/0754 (20130101); G09G 3/006 (20130101); G09G 3/20 (20130101); G09G 3/3648 (20130101); G09G 2330/12 (20130101); G09G 2300/0842 (20130101); G09G 2310/0267 (20130101); G09G 2320/0247 (20130101); G09G 2300/0809 (20130101),"December 11, 1981","September 11, 1984","4,471,347",#4471347,True
3586,,"06/266,703","Hitachi, Ltd.",13786831,H01L 27/14665 (20130101); H01L 31/022408 (20130101); H01L 31/09 (20130101); H04N 1/031 (20130101); H04N 1/19505 (20130101); H04N 1/19515 (20130101); H04N 1/19536 (20130101); H04N 1/19584 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"May 26, 1981","September 11, 1984","4,471,375",#4471375,True
3587,,"06/224,931",Harris Corporation,22842827,H01L 23/53223 (20130101); H01L 29/04 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"January 14, 1981","September 11, 1984","4,471,376",#4471376,True
3588,,"06/385,283",Fried. Krupp Gesellschaft mit beschr/a/ nkter Haftung,8187759,H02H 7/1222 (20130101),"June 4, 1982","September 11, 1984","4,471,420",#4471420,True
3589,,"06/338,886",,23326563,G06F 15/7814 (20130101),"January 12, 1982","September 11, 1984","4,471,428",#4471428,True
3590,,"06/359,633",Texas Instruments Incorporated,27000567,G06F 3/1407 (20130101); G09G 3/04 (20130101); G06F 15/02 (20130101),"March 18, 1982","September 11, 1984","4,471,460",#4471460,True
3591,,"06/348,157",Fried. Krupp Gesellschaft mit beschr/a/ nkter Haftung,6124640,G01S 15/42 (20130101),"February 11, 1982","September 11, 1984","4,471,473",#4471473,True
3592,,"06/350,448",U.S. Philips Corporation,19838451,G11B 7/0901 (20130101),"February 19, 1982","September 11, 1984","4,471,477",#4471477,True
3593,,"06/498,899",,23982963,A46B 5/00 (20130101); A46B 5/0095 (20130101); B25G 1/04 (20130101); B25G 3/04 (20130101); A46B 2200/202 (20130101); Y10S 15/04 (20130101); A46B 2200/205 (20130101),"May 27, 1983","September 18, 1984","4,471,507",#4471507,True
3594,,"06/328,717","NSK-Warner, K.K.",16274546,B60R 22/22 (20130101); Y10S 24/44 (20130101); Y10T 24/3996 (20150115); Y10T 24/45084 (20150115); Y10T 24/39 (20150115),"December 8, 1981","September 18, 1984","4,471,513",#4471513,True
3595,,"06/416,105",Fiat Auto S.p.A.,11308468,B62D 25/06 (20130101); B62D 27/026 (20130101); Y10T 29/49888 (20150115),"September 9, 1982","September 18, 1984","4,471,519",#4471519,True
3596,,"06/436,927",,23734373,A43B 3/105 (20130101); A43B 3/0031 (20130101),"October 26, 1982","September 18, 1984","4,471,539",#4471539,True
3597,,"06/429,537",,23703679,B44D 3/185 (20130101),"September 30, 1982","September 18, 1984","4,471,543",#4471543,True
3598,,"06/431,260",,23711171,G09F 3/00 (20130101); G09F 3/0305 (20130101); G09F 3/037 (20130101); Y10T 24/3672 (20150115); Y10T 24/188 (20150115),"September 30, 1982","September 18, 1984","4,471,546",#4471546,True
3599,,"06/309,071",Bentle Products AG,8107620,A01C 1/044 (20130101),"October 6, 1981","September 18, 1984","4,471,569",#4471569,True
3600,,"06/406,090",,23606503,A01G 31/02 (20130101); Y02P 60/216 (20151101),"August 6, 1982","September 18, 1984","4,471,572",#4471572,True
3601,,"06/481,919",The Kennecott Corporation,26936965,B24C 5/06 (20130101),"June 6, 1983","September 18, 1984","4,471,583",#4471583,True
3602,,"06/400,647",Kabushiki Kaisha Toyoda Jidoshokki Seisakusho,14725317,D01H 4/08 (20130101),"July 22, 1982","September 18, 1984","4,471,608",#4471608,True
3603,,"06/385,736",American Standard Inc.,23522663,B60T 13/44 (20130101); F16D 65/74 (20130101); B60T 13/583 (20130101),"June 7, 1982","September 18, 1984","4,471,614",#4471614,True
3604,,"06/400,694",Kabushiki Kaisha Komatsu Seisakusho,27312370,F02B 27/00 (20130101); F02B 33/44 (20130101); F02B 27/0263 (20130101); Y02T 10/146 (20130101),"July 22, 1982","September 18, 1984","4,471,615",#4471615,True
3605,,"06/499,560",Mount Carmel Research and Education Corporation,23985738,A01N 1/02 (20130101); F25D 3/10 (20130101); A01N 1/0247 (20130101),"May 31, 1983","September 18, 1984","4,471,629",#4471629,True
3606,,"06/362,453",Steelcase Inc.,23426180,E05B 9/086 (20130101); Y10T 70/7644 (20150401),"March 26, 1982","September 18, 1984","4,471,638",#4471638,True
3607,,"06/360,414",Board of Regents of Stanford University,26838948,G01N 30/6095 (20130101); G01N 30/66 (20130101); G01N 30/88 (20130101),"March 22, 1982","September 18, 1984","4,471,647",#4471647,True
3608,,"06/434,914",MAAG Gear-Wheel & Machine Co. Ltd.,4318018,B02C 15/006 (20130101); F16H 1/2845 (20130101); B02C 15/14 (20130101); F16H 1/14 (20130101),"October 18, 1982","September 18, 1984","4,471,671",#4471671,True
3609,,"06/440,787",The United States of America as represented by the Secretary of the Navy,23750187,F42C 19/02 (20130101),"November 12, 1982","September 18, 1984","4,471,696",#4471696,True
3610,,"06/343,613",The United States of America as represented by the United States,23346821,F42B 3/124 (20130101),"January 28, 1982","September 18, 1984","4,471,697",#4471697,True
3611,,"06/352,456","Nippondenso Co., Ltd.",12223070,F02P 5/1522 (20130101); Y02T 10/46 (20130101),"February 25, 1982","September 18, 1984","4,471,736",#4471736,True
3612,,"06/566,961",Buckley; B. Shawn,26946560,B29C 65/02 (20130101); B29C 65/18 (20130101); B29C 66/73941 (20130101); B29C 66/73752 (20130101); B29C 66/81431 (20130101); F24S 10/506 (20180501); F24S 30/425 (20180501); B29C 66/004 (20130101); B29C 66/21 (20130101); B29C 66/45 (20130101); B29C 66/80 (20130101); B29C 66/83221 (20130101); B29C 66/1122 (20130101); F24S 60/30 (20180501); F24S 10/504 (20180501); B29C 66/71 (20130101); B29C 66/721 (20130101); B29K 2021/00 (20130101); B29K 2023/16 (20130101); B29K 2105/0809 (20130101); B29K 2105/246 (20130101); B29L 2022/02 (20130101); B29L 2031/18 (20130101); B29L 2031/751 (20130101); Y02B 10/20 (20130101); Y02E 10/44 (20130101); Y02E 10/47 (20130101); F24S 2080/09 (20180501); F24S 2030/115 (20180501); B29C 66/71 (20130101); B29K 2023/04 (20130101); B29C 66/24244 (20130101); B29C 65/00 (20130101); B29C 66/71 (20130101); B29K 2023/10 (20130101); B29C 66/71 (20130101); B29K 2023/16 (20130101),"December 29, 1983","September 18, 1984","4,471,759",#4471759,True
